,polygon,hex_index,Total_population,Percent_females,Median_age,Percent_white,Percent_black,Median_household_income,Total_housing_units,Percent_occupied_housing_units,Percent_housing_units_rented,Percent_unemployed,Population_above_16,Ethnic_diversity,Percent_single_parent_houshold
134,"POLYGON ((-76.62767456313979 39.319022483475564, -76.6338095964178 39.31784450953205, -76.63547329179197 39.31342311419096, -76.63100286537497 39.31017997000777, -76.62486875407122 39.31135767809607, -76.62320414730146 39.315778796188084, -76.62767456313979 39.319022483475564))",882aa8c2abfffff,862.8836892588992,55.6528820833028,38.32075104091691,35.83293256367229,55.23160130190206,60042.54352057368,502.9584372981381,86.43076306615055,55.3718838201492,7.124654025265823,716.7948897634875,0.27558401475435745,38.748607248559324
135,"POLYGON ((-76.56626959258077 39.28568922446786, -76.57240178791784 39.284514991444276, -76.57407000839065 39.28009647522765, -76.56960694256311 39.2768524702153, -76.56347566902265 39.278026438652724, -76.56180653960446 39.28244467665411, -76.56626959258077 39.28568922446786))",882aa8c74bfffff,1171.919099136218,58.524518458884124,38.908712402133936,76.86953722457277,12.600261491626462,131169.31895611263,687.5535302463346,91.98846213559911,47.850928186865374,2.3513598630699395,1074.9783291515735,0.28525275766234065,37.43792488581756
136,"POLYGON ((-76.5958610722196 39.312820871231665, -76.60199606417996 39.311644665462, -76.60366249289547 39.307224102418395, -76.59919484029189 39.30398002290898, -76.59306077064379 39.30515596343559, -76.59139343137836 39.309576248680024, -76.5958610722196 39.312820871231665))",882aa8c29dfffff,842.5918873827135,50.34722973407231,36.443049201215416,2.7892638145639057,89.50031623510337,47150.414583463345,532.3447203814113,61.934265997927106,64.9652756432034,13.29107222411931,604.0956882217504,0.13671915331146017,69.68055923593806
137,"POLYGON ((-76.57686576566655 39.287759228890735, -76.58299797643703 39.2865844072635, -76.5846652876825 39.28216561301447, -76.58020129747615 39.27892191839051, -76.57407000839065 39.28009647522765, -76.57240178791784 39.284514991444276, -76.57686576566655 39.287759228890735))",882aa8c741fffff,990.8860747340774,50.87879684882188,34.71304685756478,83.8803757568126,3.102713435055423,147762.757145149,570.6706286540339,87.07554660111337,24.762054289709432,5.151367036569052,886.0033643613713,0.2199709693741065,7.977156673349981
138,"POLYGON ((-76.6220638506588 39.303693600680134, -76.62819704023445 39.30251615836386, -76.62986071979455 39.29809575681297, -76.6253921205712 39.29485307482684, -76.6192598524776 39.29603025145427, -76.61759526221648 39.30045037572201, -76.6220638506588 39.303693600680134))",882aa8c2b1fffff,1093.452131868641,51.959716457663816,33.053061064161035,15.687271489139414,76.95298385739198,25009.71146107806,681.1164037926875,90.67672026675108,91.601929790974,12.796884381222293,837.1434607434792,0.2507448179946663,88.05079000592133
139,"POLYGON ((-76.5718601458183 39.30101698468318, -76.57799418548824 39.29984222223862, -76.57966242542325 39.29542271192023, -76.57519753541837 39.292178242193934, -76.56906441803815 39.29335273988656, -76.56739526846452 39.297771972022865, -76.5718601458183 39.30101698468318))",882aa8d5a7fffff,764.1096621621433,44.26280941151785,40.466762035332145,26.271023227838917,56.08148290270635,54953.732806018656,360.9282622593875,64.58469500289932,52.71931156683205,8.704198650878444,584.844211228421,0.35261970099617806,63.697251180233245
140,"POLYGON ((-76.69132685495168 39.33140135430709, -76.69746195892509 39.330219842449495, -76.6991201800155 39.325796787471425, -76.69464421030713 39.322555520462615, -76.68851002762575 39.32373676524109, -76.68685089345173 39.328159544072655, -76.69132685495168 39.33140135430709))",882aa8c007fffff,1076.857590462276,47.35750979296733,40.73634870127689,4.550557621000627,93.00251318687303,84947.49548053213,390.3213571388707,86.35328388881484,21.941198572622067,3.0979462375629283,877.2416609723712,0.13173489097368626,51.19642545547974
141,"POLYGON ((-76.61584512665917 39.25979011044753, -76.62197280482094 39.25861367314043, -76.62363552589181 39.25419597747431, -76.61917147779451 39.25095499628216, -76.61304471952792 39.25213116819533, -76.61138108955444 39.256548586659974, -76.61584512665917 39.25979011044753))",882aa8c723fffff,860.2704454595636,52.606264841772415,32.583685298663625,21.951537176656586,76.1735990823903,73730.28375401323,408.8026339145255,91.9787039253403,89.21987006623247,4.700519981976393,617.5311328159904,0.06687357486800607,73.73383157795755
142,"POLYGON ((-76.61864643705718 39.267449782007496, -76.62477503535959 39.266273079223424, -76.62643776457156 39.26185488621489, -76.62197280482094 39.25861367314043, -76.61584512665917 39.25979011044753, -76.6141814881984 39.26420802627141, -76.61864643705718 39.267449782007496))",882aa8c721fffff,214.09562863789262,44.17968479065518,31.323919544041072,87.00394869947478,8.241007431566294,118186.73210714983,125.64180504014769,93.98957100600327,89.95574560027511,1.1918156204372108,174.21125499566926,0.07773548460852327,62.91177669981395
143,"POLYGON ((-76.68916622775731 39.352338703031045, -76.69530408674764 39.35115697984328, -76.69696323875006 39.34673271112573, -76.69248544570048 39.34349044183889, -76.68634850885367 39.34467189790085, -76.68468844300408 39.34909589034059, -76.68916622775731 39.352338703031045))",882aa8c06bfffff,841.7339516246261,55.43265066367476,42.55907729733108,4.4472608535290155,90.8050397479064,60119.39536396724,412.47151222954864,89.46473736286603,44.220104107973334,1.668782804668603,657.2072521029027,0.14043092858893821,90.50232269515969
144,"POLYGON ((-76.5652188775394 39.36381364698864, -76.57136118367453 39.3626382702408, -76.57303224424327 39.35821512465568, -76.56856191068611 39.354967634365366, -76.56242052940112 39.356142746227626, -76.56074855691494 39.36056561323114, -76.5652188775394 39.36381364698864))",882aa8d505fffff,783.6846341713625,55.047486750838054,46.705463128575275,24.734147667847946,69.00324468429707,85992.63317791662,383.0029889637906,91.52689939031765,16.070577012143016,4.71352126206609,701.1544544142623,0.32419086692750654,41.29960738038945
145,"POLYGON ((-76.65668517848825 39.31755128139415, -76.66281932747084 39.31637180522077, -76.66448028014926 39.311950076041654, -76.6600079958287 39.30870809971665, -76.65387476823449 39.309887309506166, -76.65221290366355 39.31430876196978, -76.65668517848825 39.31755128139415))",882aa8c01bfffff,1390.3134694941552,58.1189497659361,37.74557800286355,4.790274825655941,92.21931073744543,56018.47269443671,629.9810555671716,82.67061669272033,46.855264493790166,6.8631714972518845,1225.6653460862478,0.1393495355202699,74.46582394005652
146,"POLYGON ((-76.69845836074833 39.29720511492601, -76.7045888818834 39.296023759901914, -76.70624524965517 39.29160263750141, -76.7017720082892 39.28836314595668, -76.6956424069915 39.28954423391177, -76.69398512731321 39.29396508044578, -76.69845836074833 39.29720511492601))",882aa8c1dbfffff,969.5790960853077,52.376975279184336,44.62960497136986,28.93131810333013,66.02407426784,61711.95957419463,448.66131621260087,90.05097311569996,28.87506986074545,4.9192323660752155,695.5613339654197,0.31888271662189893,37.75492864636261
147,"POLYGON ((-76.56126124444563 39.298946145514535, -76.56739526846452 39.297771972022865, -76.56906441803815 39.29335273988656, -76.56460045304068 39.290107959572396, -76.55846735142315 39.291281868516165, -76.55679729249319 39.295700822287465, -76.56126124444563 39.298946145514535))",882aa8d5a3fffff,883.8859837528213,50.91393893229771,37.30928790855944,56.591686202442,10.803839989381075,52448.86988376761,351.9222348316525,71.42629607595411,60.73497513515525,9.89170337424124,688.9564488639986,0.39947403720688224,50.807149988833515
148,"POLYGON ((-76.57407000839065 39.28009647522765, -76.58020129747615 39.27892191839051, -76.58186859920424 39.27450362128277, -76.57740552081896 39.27126015902661, -76.57127515317208 39.272434451156556, -76.56960694256311 39.2768524702153, -76.57407000839065 39.28009647522765))",882aa8c743fffff,957.3194751156415,46.25023815242898,49.69453638906183,80.36181742133144,8.882352912986939,133686.35578974572,563.9413985647319,88.62968670158456,40.04311517873191,2.6302810817847213,871.2812495550382,0.25024329897971465,13.292674477536726
149,"POLYGON ((-76.5595275356044 39.21323397122292, -76.56565055670701 39.21206120714355, -76.56731686275148 39.2076471094898, -76.56286105383617 39.20440605389537, -76.55673895184803 39.20557855380911, -76.55507173975171 39.209992373448436, -76.5595275356044 39.21323397122292))",882aa8c40bfffff,189.0,26.455026455026456,25.7,100.0,0.0,,67.0,100.0,100.0,48.201438848920866,189.0,0.0,
150,"POLYGON ((-76.60245484947882 39.25006546075016, -76.60858159384274 39.24888987651049, -76.61024521524 39.24447295547623, -76.60578300064005 39.24123189604816, -76.59965717603805 39.2424072151805, -76.59799264636504 39.24682385881366, -76.60245484947882 39.25006546075016))",882aa8c731fffff,29.0,0.0,35.8,100.0,0.0,17986.0,29.0,100.0,82.75862068965517,20.689655172413794,29.0,0.0,
151,"POLYGON ((-76.61548852843322 39.366495609732304, -76.62162998348735 39.365317544933745, -76.62329647203178 39.36089350552953, -76.61882241859827 39.357647808569496, -76.61268188758397 39.35882560754291, -76.61101448605494 39.36324936926677, -76.61548852843322 39.366495609732304))",882aa8c21dfffff,1020.3857765893557,56.70559343412485,46.989044187247366,67.64221024691206,16.059691492700534,206075.04737916007,353.6113432948489,97.98400357981487,20.10360140304937,2.7855887523249594,804.838485562426,0.3434799721129705,13.486688303425892
