,hex_index,nighttime_business_proportion,nighttime_business_mode,poi_diversity
33,882a134119fffff,0.5,0.0,0.5642164571357079
34,882a13411bfffff,0.2142857142857142,0.0,0.7492986312774514
35,882a13411dfffff,0.2727272727272727,0.0,0.7926384307976371
36,882a134131fffff,0.4242424242424242,0.0,0.8305596325050505
37,882a134133fffff,0.2222222222222222,0.0,0.8113477186691928
38,882a134135fffff,0.28,0.0,0.6546559240456732
39,882a134137fffff,0.4444444444444444,0.0,0.6970038866445001
40,882a134139fffff,0.4193548387096774,0.0,0.7332013974276516
41,882a13413bfffff,0.3584905660377358,0.0,0.7513554777827524
42,882a13413dfffff,0.3333333333333333,0.0,0.6901224683770832
43,882a134141fffff,1.0,1.0,0.0
44,882a134143fffff,0.238095238095238,0.0,0.6492129513123636
45,882a134149fffff,0.3428571428571428,0.0,0.7089356612985521
46,882a13414bfffff,0.375,0.0,0.7267632520148847
47,882a13414dfffff,1.0,1.0,0.0457301358530257
48,882a134151fffff,0.2222222222222222,0.0,0.0961000534331375
49,882a134153fffff,0.3333333333333333,0.0,0.4414299965283377
50,882a134155fffff,0.3703703703703703,0.0,0.7837916343546151
51,882a134157fffff,0.225,0.0,0.6422556867047915
52,882a134159fffff,0.38,0.0,0.7348656002252466
53,882a13415bfffff,0.2666666666666666,0.0,0.745421053864096
54,882a13415dfffff,0.1,0.0,0.5608439865142018
55,882a134163fffff,0.3243243243243243,0.0,0.7080404598209206
56,882a13416bfffff,0.5,0.0,0.5466117041151458
57,882a134185fffff,0.2631578947368421,0.0,0.805115468088403
58,882a13418dfffff,0.2,0.0,0.735458646613213
59,882a1341a1fffff,0.2307692307692307,0.0,0.7841664575142322
60,882a1341a3fffff,0.3125,0.0,0.7804032522055996
61,882a1341a5fffff,0.3076923076923077,0.0,0.8202782275625717
62,882a1341a7fffff,0.2105263157894736,0.0,0.6741894079606273
63,882a1341a9fffff,0.2068965517241379,0.0,0.7257143610615167
64,882a1341abfffff,0.4814814814814814,0.0,0.8004300397587081
65,882a1341adfffff,0.296875,0.0,0.7888708949985016
66,882a1341b5fffff,0.4,0.0,0.5761465600483526
67,882a1341bdfffff,0.3333333333333333,0.0,0.7143499579798389
68,882a1341c1fffff,0.2727272727272727,0.0,0.7864870589897868
69,882a1341c5fffff,0.3333333333333333,0.0,0.7503938548617771
70,882a1341c7fffff,0.4074074074074074,0.0,0.8383145632751652
71,882a1341c9fffff,0.1666666666666666,0.0,0.7152998581431055
72,882a1341cbfffff,0.1818181818181818,0.0,0.6884001077910892
73,882a1341cdfffff,0.2678571428571428,0.0,0.7961791099477535
74,882a1341e1fffff,0.3333333333333333,0.0,0.6604062117981279
75,882a1341e3fffff,0.2916666666666667,0.0,0.7737501421080657
76,882a1341e5fffff,0.1,0.0,0.7020993236027442
77,882a1341e7fffff,0.2647058823529412,0.0,0.7389955757833838
78,882a1341e9fffff,0.3478260869565217,0.0,0.7667243197602766
79,882a1341ebfffff,0.5714285714285714,1.0,0.757588183798252
80,882a1341edfffff,0.3333333333333333,0.0,0.6617047307489284
81,882a134221fffff,0.365079365079365,0.0,0.665702811471576
82,882a134225fffff,0.3333333333333333,0.0,0.6150297537011925
83,882a13422dfffff,0.1578947368421052,0.0,0.7411518295519709
84,882a134301fffff,0.3428571428571428,0.0,0.7285477613701262
85,882a134303fffff,0.3333333333333333,0.0,0.5964644751055714
86,882a134305fffff,0.391304347826087,0.0,0.8398160742129372
87,882a134307fffff,0.2432432432432432,0.0,0.7565677786542068
88,882a134309fffff,0.3529411764705882,0.0,0.8615318908835446
89,882a13430bfffff,0.1818181818181818,0.0,0.8412878008338308
90,882a13430dfffff,0.5,0.0,0.6993582219149019
91,882a134311fffff,0.2424242424242424,0.0,0.7929733531192241
92,882a134313fffff,0.5,0.0,0.5435582052101791
93,882a134319fffff,0.2222222222222222,0.0,0.7051426724798818
94,882a13431bfffff,1.0,1.0,0.4987374211592709
95,882a13431dfffff,0.0,0.0,0.5781296526357756
96,882a134321fffff,0.3333333333333333,0.0,0.6002255968199162
97,882a134323fffff,0.3333333333333333,0.0,0.5825564832091404
98,882a134325fffff,0.0,0.0,0.0530894051558801
99,882a134329fffff,0.293103448275862,0.0,0.7863892662963811
100,882a13432bfffff,0.1333333333333333,0.0,0.6695166335474706
