,polygon,hex_index,Total_population,Percent_females,Median_age,Percent_white,Percent_black,Median_household_income,Total_housing_units,Percent_occupied_housing_units,Percent_housing_units_rented,Percent_unemployed,Population_above_16,Ethnic_diversity,Percent_single_parent_houshold
109,"POLYGON ((-75.07054801988644 40.016653959877175, -75.07680852948086 40.015549220637986, -75.07864252687895 40.01111159882776, -75.07421692114904 40.00777902467965, -75.06795738855341 40.00888352486548, -75.06612248479145 40.013320838220835, -75.07054801988644 40.016653959877175))",882a1341a9fffff,991.2796659706177,60.320853843409154,30.964866124612055,23.561142168213006,37.80348988214367,46116.29560511577,408.10808907226385,87.05814146366718,57.13100373472363,19.093286299500292,702.409756785207,0.49051770620284363,71.32754922606033
110,"POLYGON ((-75.11100192105486 39.98894029118256, -75.11725794705242 39.98783371841143, -75.11908711275545 39.98339700096694, -75.11466115874249 39.98006716386334, -75.10840610792944 39.98117349689377, -75.10657603604702 39.98560990673649, -75.11100192105486 39.98894029118256))",882a134f6bfffff,1152.6063217735584,57.69997504477379,38.330628525769924,59.793047090142025,7.298645995601543,68494.66156311754,590.4070708712474,90.53274411977942,31.59946893957859,7.573578698955759,1014.0056627791137,0.3352434934307799,59.46360030991493
111,"POLYGON ((-75.14360889675318 39.93793477231748, -75.14985751981665 39.93682709386687, -75.15168168830843 39.93239275507161, -75.14725813876953 39.929066401467985, -75.14101048824918 39.93017383972327, -75.13918541482631 39.93460787174548, -75.14360889675318 39.93793477231748))",882a134d55fffff,982.4498480780032,49.33244120958328,35.255698562515704,80.07371437787609,6.759603897565709,169597.6751370932,464.54023103226,96.88826509465883,36.378814021007635,5.874928995469517,805.0348593600778,0.26309181288147365,17.957243414090957
112,"POLYGON ((-75.17849229695696 39.923524369640134, -75.18473830879736 39.92241499552511, -75.18655868443398 39.917980900316785, -75.18213395346295 39.91465648527558, -75.17588891299408 39.91576561857276, -75.17406763222613 39.9201994076969, -75.17849229695696 39.923524369640134))",882a134d3dfffff,868.0921777150872,48.841454428310506,46.597583910764534,92.1943528451199,2.3428388740866706,98405.64732024311,436.86301616807333,95.71044972623885,17.213882406365784,2.098764787721729,755.7500822592744,0.08648968627528636,26.727615339763638
113,"POLYGON ((-75.1568831364019 39.947915376976745, -75.1631328090086 39.946806853512975, -75.16495612983671 39.94237171861767, -75.1605306837593 39.93904541374103, -75.15428198388577 39.94015369671936, -75.15245775745818 39.944588525027704, -75.1568831364019 39.947915376976745))",882a134d47fffff,1428.6893284890436,54.09213459388576,34.652787554648704,70.94114714057788,11.532990343857326,115657.16049849117,783.2222543559512,93.5285779072876,59.514866297078946,3.0143228060082166,1267.1891621955187,0.3621035171525756,21.385638474219732
114,"POLYGON ((-75.06438987301632 40.08770889115863, -75.07065992716893 40.08660358269089, -75.07249725622721 40.08216200397132, -75.0680654401951 40.078826042602216, -75.06179636608567 40.079931111895256, -75.0599581280682 40.08437238170008, -75.06438987301632 40.08770889115863))",882a134145fffff,1087.7470138965002,63.100563887792,66.80125626079811,68.27629067761475,23.023751577607847,61276.003449831216,490.3611463029866,92.35912301206388,23.447298615211366,14.727900760260288,908.0442476609356,0.4223886819703971,16.493121171964837
115,"POLYGON ((-75.23620596276423 40.065523363290716, -75.24246958017596 40.064409033237, -75.24429005449565 40.05996582916262, -75.2398478233373 40.056637260863155, -75.23358518218096 40.057751348496964, -75.2317637960297 40.062194246817775, -75.23620596276423 40.065523363290716))",882a134959fffff,1527.9732541996104,56.34036256391313,45.724675203654336,69.25759902911356,12.29353979246017,89475.1347351926,788.6640197641852,94.52462672799366,43.447151974778784,4.36404161914155,1353.1941620115936,0.4512380278389879,11.233236240336648
116,"POLYGON ((-74.995032274449 40.05874974097383, -75.00129987404908 40.05764855707224, -75.00314252563872 40.053209810555764, -74.99871848406264 40.049872557908394, -74.99245186445043 40.05097350407639, -74.99060830652955 40.055411940593515, -74.995032274449 40.05874974097383))",882a13400dfffff,1521.6117148820986,52.37604487585383,48.43896204850572,91.06519597307653,2.4196825077103297,90684.61402292208,765.1388436290888,99.90093058504303,13.929670544957112,4.692798982501515,1328.9335379037263,0.16508804021398377,32.70524516875789
117,"POLYGON ((-75.07864252687895 40.01111159882776, -75.08490213975915 40.01000649233741, -75.08673517017117 40.00556905092192, -75.08230949413272 40.002237024249, -75.07605085788835 40.003341891548324, -75.07421692114904 40.00777902467965, -75.07864252687895 40.01111159882776))",882a1341a1fffff,1250.9117884264626,49.454487791215854,32.19638062906667,54.328287732930896,13.776855158022956,62238.20674142183,440.3933065536757,92.4942102949024,39.23696493243219,11.635841278548547,887.1207202007039,0.5002294268703481,69.50443930943317
118,"POLYGON ((-75.24166824246664 40.052194545192016, -75.24792998106497 40.05108009220533, -75.24974943349851 40.04663755942288, -75.24530805887086 40.04330978518615, -75.23904729588561 40.04442399569362, -75.23722693201695 40.04886622288465, -75.24166824246664 40.052194545192016))",882a134953fffff,1546.5179870280742,57.3223206766469,35.77978886162885,76.9808882335589,8.214831264612421,83833.28832014743,779.1521986114446,95.11846009892255,35.50783409256266,4.184785388989775,1295.929179153556,0.31662594722898685,31.23996442724957
119,"POLYGON ((-75.17068471609822 39.90025033316661, -75.17692781464972 39.89914168127459, -75.17874801968622 39.89470905564236, -75.17432603034592 39.89138538797816, -75.16808390234047 39.892493799282754, -75.16626279323057 39.896926118806874, -75.17068471609822 39.90025033316661))",882a134de5fffff,30.211949519179225,52.75322909585316,37.3,63.01835486063902,35.62202583276682,119050.0,18.56669093496806,94.02654867256638,100.00000000000001,2.0676691729323307,27.049039780257672,0.008220031920823427,65.88785046728972
120,"POLYGON ((-75.06504209714872 40.02996803425514, -75.07130448109478 40.028863423547634, -75.07313950668106 40.02442513304831, -75.06871305517868 40.02109176184266, -75.06245164887302 40.022196133558204, -75.06061571653194 40.0266341154394, -75.06504209714872 40.02996803425514))",882a1341e1fffff,1098.7147474882665,59.713553938360555,27.070978472262347,24.975158347721102,40.91417199091005,38656.00918076405,416.3176505527549,89.44986405452227,45.10751880144125,8.215049204525501,705.3760791751125,0.5244345579178723,90.54508845053431
121,"POLYGON ((-75.129196618469 40.043328506793706, -75.13545947853063 40.04222025369081, -75.1372890569115 40.03778011523031, -75.13285668399503 40.0344485373875, -75.12659480106177 40.03555655021279, -75.12476431401905 40.03999638112638, -75.129196618469 40.043328506793706))",882a134aebfffff,1300.2581975356359,50.40862302489053,40.01507973498796,7.588422684653812,58.701658101692566,64028.366427507564,504.118682738091,90.66003559026309,32.138009400186455,14.673111772433463,1016.6185266454698,0.4482809410069229,52.04709619961276
122,"POLYGON ((-75.18319544447749 39.996719032340096, -75.18945103503914 39.99560845824949, -75.19127379188072 39.99117008155586, -75.18684186630138 39.987842585280504, -75.180587250044 39.98895291821078, -75.1787635851636 39.993390988544554, -75.18319544447749 39.996719032340096))",882a13488dfffff,712.9332364530352,46.97754595364292,45.32923731053314,2.7608751850103914,88.81294984979738,25454.578488629762,452.3222810717252,80.93782730294542,53.561410238135736,28.645091418120657,590.4514098345921,0.07887866387142402,88.8393385334839
123,"POLYGON ((-75.24493813277532 39.97339678066671, -75.25118937529139 39.97228317420224, -75.25300549466954 39.967845103675714, -75.24857128010514 39.964520944730495, -75.24232100990054 39.96563430892554, -75.24050398205036 39.970072074302934, -75.24493813277532 39.97339678066671))",882aacb269fffff,948.6959335701911,57.54674849399997,32.54072132181021,3.538427768833509,92.48859135774022,50149.64152423466,463.0857739276856,82.9567892286956,44.65702100485169,6.875479492566575,743.6759970125504,0.10513587679888893,68.7182737259731
124,"POLYGON ((-75.04557807484767 40.09102286108655, -75.05184894672325 40.089918530407935, -75.05368815507404 40.085477081822546, -75.04925740032839 40.08214027314829, -75.04298750894526 40.08324436500538, -75.04114739191844 40.08768550432629, -75.04557807484767 40.09102286108655))",882a134149fffff,1795.0963818107175,54.640009264731034,54.91576778979693,70.79005203871594,4.772958604499444,89036.3173146923,767.7340130683829,99.4314763872288,24.454822504551775,2.642288812504917,1509.1221515458199,0.3739674571207091,39.96630252693347
125,"POLYGON ((-75.1372890569115 40.03778011523031, -75.14355101770245 40.03667149527681, -75.14537962871032 40.03223153792764, -75.1409471876536 40.02890050787586, -75.1346862036269 40.03000888741436, -75.13285668399503 40.0344485373875, -75.1372890569115 40.03778011523031))",882a134ae3fffff,1724.223227313124,56.261644112257805,47.45655195570703,3.299270858138542,83.72725141730277,58420.87829530075,767.7273736683968,97.04401321277528,46.49851299938873,15.585901178459835,1333.342697938376,0.2514579887708908,42.18759377589864
126,"POLYGON ((-75.20007941946687 39.899136865626716, -75.20632177298289 39.89802664404561, -75.20813920796907 39.8935935911426, -75.2037151942029 39.89027106537044, -75.1974738106986 39.89138104580236, -75.19565547104996 39.89581379312347, -75.20007941946687 39.899136865626716))",882aacb2d5fffff,0.0,,,,,,0.0,,,,0.0,0.0,
127,"POLYGON ((-75.06795738855341 40.00888352486548, -75.07421692114904 40.00777902467965, -75.07605085788835 40.003341891548324, -75.07162616814414 40.00000956703326, -75.06536761226901 40.001113828242204, -75.06353276952007 40.00555065291119, -75.06795738855341 40.00888352486548))",882a1341abfffff,1062.4233563518992,52.293640418656125,38.94090582543473,86.79984421481414,1.4441714850195706,90371.39640678103,421.6804316647573,98.05957589300297,11.989987966158866,7.553887315990232,821.1632483384348,0.13645306236078258,32.590388572035216
128,"POLYGON ((-75.1508634111015 40.01891300572954, -75.15712259731067 40.017803893582986, -75.15894921665713 40.013364787867104, -75.15451755808941 40.01003510130816, -75.14825934763907 40.01114397284206, -75.1464318200998 40.01558277151541, -75.1508634111015 40.01891300572954))",882a134aa3fffff,1369.0949506166849,51.46486965456727,46.06792034922446,3.015584882305588,90.94535524705472,49855.50795391299,678.5888051938423,83.93071762480645,44.51144724726119,14.17918768884359,1042.5662521387414,0.157432972306357,93.18626126034684
129,"POLYGON ((-75.17172690018229 40.081091773610815, -75.17799390245716 40.07998073379284, -75.17982098298681 40.07553772068168, -75.17538197238224 40.072206054333, -75.16911594808829 40.073316852922446, -75.1672879565205 40.07775955905687, -75.17172690018229 40.081091773610815))",882a134a21fffff,992.1820393276746,55.546098701563544,43.713682102118476,2.6406460396856737,92.65177500103998,54476.70657636233,483.9264218857056,98.62726631318637,31.913665043327075,10.976346061229034,883.0490155337568,0.1209227238631042,43.78762139328671
130,"POLYGON ((-75.08642266953915 40.03442514870537, -75.09268521399635 40.033319324183, -75.09451842511878 40.0288804169824, -75.09008999927751 40.02554764253361, -75.083828432291 40.02665322763545, -75.08199431377766 40.031091826574595, -75.08642266953915 40.03442514870537))",882a134ad9fffff,1785.882490276848,51.01938770566621,36.006126649341546,18.94305484857597,51.260074223151044,83514.0299724833,621.2139392499492,94.73114984381691,23.180460447329764,11.006639736659697,1317.3065179959578,0.517421504616409,54.88766861755009
131,"POLYGON ((-75.20268588600118 39.90689342428019, -75.20892920980357 39.90578296147296, -75.21074670073627 39.901349418584864, -75.20632177298289 39.89802664404561, -75.20007941946687 39.899136865626716, -75.1982610235191 39.90357010294105, -75.20268588600118 39.90689342428019))",882aacb2c3fffff,0.0,,,,,,0.0,,,,0.0,0.0,
132,"POLYGON ((-75.24014171722457 39.900225817634066, -75.24638339547967 39.899113423267906, -75.24819715407668 39.89467963984762, -75.2437701400828 39.89135855563808, -75.23752943121609 39.8924707080809, -75.2357147670559 39.89690418662436, -75.24014171722457 39.900225817634066))",882aacb2a9fffff,694.5468046726219,68.44592060801673,37.70727446642274,8.865814227995859,83.42585617871524,38660.27147123448,443.63449669871517,92.16787941751116,85.69511814902721,12.307923991924667,574.4451883250038,0.1710533386336052,84.58958877383989
133,"POLYGON ((-75.02641405566376 40.1232226096994, -75.03268958817618 40.122118911951915, -75.03453183439505 40.11767595336989, -75.03009945770123 40.11433700226657, -75.02382490733638 40.1154404614556, -75.0219817516212 40.11988311027444, -75.02641405566376 40.1232226096994))",882a134361fffff,2461.958898131789,48.635283285661515,45.58631829896212,72.4780111410325,4.517503315270516,78251.57858641158,957.4876533859241,99.1600494929748,19.25575236425089,4.4323630960813345,1910.9435221278734,0.40920194290332673,2.416950710496439
134,"POLYGON ((-75.17511523302161 40.00226780066089, -75.18137172249627 40.00115759164742, -75.18319544447749 39.996719032340096, -75.1787635851636 39.993390988544554, -75.17250807035677 39.994500956534466, -75.17068344029798 39.9989392093113, -75.17511523302161 40.00226780066089))",882a1348c7fffff,1010.4501742972545,55.695724400538,36.2158705734611,0.9761300282907264,91.50582975939582,29250.99429607318,515.4584413299663,83.2689977389608,49.32614026950102,9.919673246859453,740.7356338152578,0.12937363087722534,87.30197715206396
135,"POLYGON ((-75.19886269521791 40.04333118142156, -75.2051241374172 40.04221915875054, -75.20694723369397 40.037777849411604, -75.20250979804351 40.03444886902109, -75.19624933180958 40.03556065006923, -75.19442532536289 40.0400016530985, -75.19886269521791 40.04333118142156))",882a134801fffff,1007.3907850639737,48.81162657185389,35.2632610527416,65.90464104690082,25.618191072163768,102334.70581691327,502.1742120688414,93.58924813663337,28.530332341373754,0.23649845321812174,818.2711512145149,0.36511533693964693,4.177033800624364
136,"POLYGON ((-75.09451842511878 40.0288804169824, -75.10078007176907 40.02777422506838, -75.1026123153684 40.023335498295786, -75.09818381977391 40.02000327149587, -75.09192315023081 40.02110922385168, -75.09008999927751 40.02554764253361, -75.09451842511878 40.0288804169824))",882a134ad1fffff,1445.432591791774,52.41274107142095,34.78208284788166,20.274284232741724,45.32736849236699,120157.1703957502,497.34810830229515,91.25542605336089,12.413262962964948,8.099849279618558,1132.9713941882524,0.5662194848073159,21.83201693053726
137,"POLYGON ((-75.01053266474563 40.10542266044759, -75.01680615015906 40.104320048545055, -75.01864918024286 40.09987837483992, -75.01421963347998 40.096539622961885, -75.00794712973669 40.09764199667372, -75.0061031911895 40.1020833604224, -75.01053266474563 40.10542266044759))",882a134301fffff,948.6181615816313,52.83938816321334,53.53286699724889,52.83308648358012,20.523608253231675,65852.0,379.0687730830318,93.588255512513,45.40417498661027,7.326144359404095,806.9974060397531,0.3159481483356472,43.502843803622184
138,"POLYGON ((-74.97584743236352 40.09092742094652, -74.98211968388658 40.08982687251909, -74.98396537441585 40.0853866169124, -74.9795397206715 40.08204722019968, -74.973268450788 40.083147531157714, -74.97142185311273 40.087587476266066, -74.97584743236352 40.09092742094652))",882a134225fffff,1853.913631024793,56.343473849805484,44.7162310270039,83.82496075055624,7.333132329926209,98941.23641965905,781.4830172883662,98.48715163645916,17.9678666937829,15.78414924053499,1502.0896054922152,0.25278093831138243,20.561618094469512
139,"POLYGON ((-75.0160626006479 40.0920984369293, -75.02233420625409 40.09099569295757, -75.02417620236731 40.08655468488197, -75.01974750104971 40.08321673053875, -75.01347687646872 40.08431923625732, -75.01163397228339 40.08875993454036, -75.0160626006479 40.0920984369293))",882a134339fffff,420.7404070489241,51.0475651189128,35.49999999999999,69.13929784824462,0.0,89196.0,170.8215582412676,93.65411436541143,8.413998510796723,6.313131313131313,315.4361828611413,0.04108557289055493,6.423982869379015
140,"POLYGON ((-75.19363683093641 40.02779085434541, -75.1998963214821 40.026679314842994, -75.20171930489182 40.02223898274647, -75.19728370731674 40.01891049644665, -75.19102519218232 40.0200217944805, -75.18920129931378 40.02446182025048, -75.19363683093641 40.02779085434541))",882a134815fffff,739.8972851364017,53.40994771551694,22.551245536299138,74.43701963568338,15.779624612705874,88024.40002050203,372.1697722226602,97.25626549482692,23.10414649382979,6.159957565957563,633.5687692793836,0.2916717176427863,17.798810329067106
141,"POLYGON ((-75.14935588178884 39.89581710069828, -75.15559882793158 39.89470965569429, -75.15742084080077 39.89027764245621, -75.15300081107364 39.88695338065397, -75.14675883564884 39.88806058549641, -75.1449359193346 39.89249229227062, -75.14935588178884 39.89581710069828))",882a134debfffff,0.0,,,,,,0.0,,,,0.0,0.0,
142,"POLYGON ((-75.17563133402254 39.94458883767789, -75.18188018616831 39.9434793454098, -75.18370163797643 39.93904408736464, -75.17927514361655 39.935718627793804, -75.17302726375539 39.93682787922665, -75.17120490607108 39.94126283103347, -75.17563133402254 39.94458883767789))",882a134d63fffff,1201.4296209319539,52.20275725913733,31.981885899760556,63.55087400204514,21.10485547452613,137865.31283914624,616.8748039820622,90.4424885420607,41.44547383359661,4.840123977670674,1035.623168783568,0.40917424462296487,16.7986162552412
143,"POLYGON ((-75.19600353822304 40.06442905840787, -75.20226783501344 40.063316918432, -75.20409201130573 40.0588744500892, -75.19965280183102 40.05554442815358, -75.19338948192564 40.056656326489225, -75.19156439471223 40.061098488368415, -75.19600353822304 40.06442905840787))",882a134845fffff,826.263908718975,59.308907982424,49.757256852065765,77.38248533630133,17.172670227192416,92622.5155106603,525.5192410076527,87.85417372641918,51.23332317481948,7.437008446480748,730.2055860181835,0.3471063398166265,3.6914456602784647
144,"POLYGON ((-75.20742489582503 39.98007163464123, -75.21367778964579 39.97895996695411, -75.21549765301431 39.974522139532446, -75.21106553058549 39.97119628561381, -75.2048136099787 39.97230771173087, -75.20299283868844 39.976745233304385, -75.20742489582503 39.98007163464123))",882a1348a3fffff,501.12391189757716,59.53290266711132,37.33410987199682,9.01030030388809,81.59236276927376,30515.325801350013,270.2379039996881,81.0613089346468,68.7935109944705,9.730373813938723,358.63899137112486,0.11238787961471662,91.42547126609057
145,"POLYGON ((-75.11908711275545 39.98339700096694, -75.1253422420268 39.98229006230633, -75.12717044236125 39.977853526452016, -75.1227444196685 39.97452423665752, -75.11649026521899 39.975630935440265, -75.11466115874249 39.98006716386334, -75.11908711275545 39.98339700096694))",882a134f63fffff,1072.999339451459,45.977451703377724,35.532868390499864,85.95708154202951,3.5810362721429083,101988.35027371573,545.9645860468012,91.43709284037703,27.344276833620818,1.9803125629169847,914.8741487577064,0.19175359910419998,38.1636807341604
146,"POLYGON ((-75.03194164149417 40.10989453119543, -75.03821529262385 40.10879070160371, -75.04005650481967 40.10434840852128, -75.03562497509328 40.101010254597966, -75.02935230546558 40.10211384556888, -75.02751018416562 40.106555829051935, -75.03194164149417 40.10989453119543))",882a134329fffff,1825.4567779344904,50.52386943203417,42.5262104387279,61.09482900396555,3.7761285215634763,83763.44786319636,723.9068959785504,98.82429722545282,41.78696380565449,6.045378555844798,1506.200960121026,0.4575665275419826,17.867409649021475
147,"POLYGON ((-75.1545525397362 39.91133235011253, -75.16079742814068 39.910224424555416, -75.16261955622201 39.905791431492936, -75.15819770015 39.902466670403804, -75.15195378301406 39.90357435564602, -75.15013075078305 39.90800704226021, -75.1545525397362 39.91133235011253))",882a134d17fffff,124.77331044512967,45.17096580683863,36.4,18.236352729454108,8.218356328734254,46182.0,42.43939233496612,100.0,45.14991181657848,13.244047619047619,87.34880221323715,0.04700584345617965,19.148936170212767
148,"POLYGON ((-75.22141503548069 39.9035610697428, -75.22765753709501 39.902449640923294, -75.22947316181566 39.89801597739124, -75.2250471903126 39.89469404787185, -75.21880565853587 39.89580523511651, -75.21698912852575 39.90023859342322, -75.22141503548069 39.9035610697428))",882aacb28dfffff,0.0,,,,,,0.0,,,,0.0,0.0,
149,"POLYGON ((-75.06763340108786 40.03774067288248, -75.07389676295301 40.03663582310657, -75.07573184935039 40.032197044149804, -75.07130448109478 40.028863423547634, -75.06504209714872 40.02996803425514, -75.06320610364185 40.03440650460125, -75.06763340108786 40.03774067288248))",882a1341edfffff,1654.6465875142815,55.21786652030496,34.74260239231323,27.889713611381392,18.1712661285237,52540.78088417899,695.9560355476101,92.51373669211361,29.488483150710987,10.87363676141178,1297.6566025228424,0.5979403298121058,48.695397854854356
150,"POLYGON ((-74.99724615453191 40.095404711409685, -75.00351857465411 40.09430294620667, -75.00536244992959 40.08986207013776, -75.00093481297336 40.08652326938203, -74.99466337432423 40.08762479668563, -74.99281859126161 40.09206536261252, -74.99724615453191 40.095404711409685))",882a13431dfffff,0.0,,,,,,0.0,,,,0.0,0.0,
151,"POLYGON ((-75.22834621632092 40.04220952255879, -75.23460690579736 40.04109591953265, -75.23642721433502 40.0366541808986, -75.23198774426122 40.033326351038205, -75.22572803020947 40.03443971187656, -75.22390681090883 40.03888114473075, -75.22834621632092 40.04220952255879))",882a134821fffff,1491.040486214056,53.779801266527606,37.29654391756505,66.8602159392051,17.413234243970155,126176.92850979023,716.860139430307,99.97093941352922,30.167608880164448,5.124554261029065,1347.9803435319861,0.43352409506101913,25.119690850420458
152,"POLYGON ((-75.15168168830843 39.93239275507161, -75.15792941572478 39.9312847125019, -75.15975262131926 39.92685055669254, -75.15532900449222 39.9235247500236, -75.14908224925718 39.9246325522614, -75.14725813876953 39.929066401467985, -75.15168168830843 39.93239275507161))",882a134d0bfffff,2014.4705786731015,50.61589806390739,36.80855390066385,64.80673543912935,6.3654539990111,89970.72715875527,1011.6997013846474,91.56009840501592,39.235111496600396,4.620288567581113,1668.9889271111579,0.4747229293072601,29.993547300361097
153,"POLYGON ((-75.02676382589473 40.09433389672089, -75.03303551430088 40.09323054429444, -75.03487660202194 40.088789226604696, -75.03044690983225 40.085451570923624, -75.02417620236731 40.08655468488197, -75.02233420625409 40.09099569295757, -75.02676382589473 40.09433389672089))",882a13433dfffff,2620.6917233427653,55.59666890312596,41.44114854848592,68.18086194935994,4.947824600828449,68056.78116814635,1089.1897141690652,96.42626906772531,31.641277991294135,3.244092072977907,2069.6883166575103,0.41426014324427907,28.881876770246
154,"POLYGON ((-75.02452706819705 40.05767970872833, -75.03079393746592 40.05657694041852, -75.03263380589394 40.05213775308417, -75.02820771209105 40.048801643500056, -75.02194182227954 40.049904173508466, -75.02010104691655 40.054343051370495, -75.02452706819705 40.05767970872833))",882a13402dfffff,819.8084821343967,56.27291342701959,63.77484042215963,78.30733841148938,10.961326785922585,94788.92866203781,309.97897404625184,99.93948297034186,4.396325622382049,9.480433413123803,726.853389106366,0.2975760647931128,3.5913947156751576
155,"POLYGON ((-74.99687832199548 40.124293503950796, -75.00315458707941 40.123191395676756, -75.0049996242532 40.1187488794645, -75.00056930533684 40.11540878178606, -74.99429402293332 40.11651065207102, -74.99244807686934 40.120952857991604, -74.99687832199548 40.124293503950796))",882a134341fffff,1636.4443634625131,40.70943988752751,52.231529675731494,85.32528287432471,6.6224227116663,103558.57557365557,619.177846302373,97.61074642637773,12.035098268126204,3.180643369079656,1386.4383262444658,0.22234610390770992,41.0944919277107
156,"POLYGON ((-75.1317992952882 40.05110119992647, -75.1380631327563 40.049992706469155, -75.13989276981765 40.04555207959795, -75.13545947853063 40.04222025369081, -75.129196618469 40.043328506793706, -75.12736607239039 40.04776882612602, -75.1317992952882 40.05110119992647))",882a134ae9fffff,1381.8512872907193,58.64318400652593,35.280711968847015,7.058806688086831,75.33943232282387,80881.20555048814,585.6294197049693,94.11511599510041,33.19131949953484,7.937524059741093,1147.529678229425,0.29010211310342676,44.271182051598046
157,"POLYGON ((-75.16416199093145 40.028903604989964, -75.17042222985194 40.02779364521824, -75.17224799822334 40.023353743954125, -75.167814436641 40.020024109285075, -75.1615551736701 40.02113382815321, -75.15972849643414 40.02557342256181, -75.16416199093145 40.028903604989964))",882a134aa5fffff,1074.7341651579045,53.46986514711124,37.930421688394276,19.458166387110023,75.0343886893537,71417.73577775266,498.6677001482827,87.06890984171257,42.45659293265202,5.693390157846273,805.9749497834298,0.32495845273785834,63.209806395383026
158,"POLYGON ((-75.16389663108852 40.057769217280665, -75.17016070025491 40.05665890091702, -75.17198760835939 40.05221735250332, -75.16755135736953 40.04888642742273, -75.16128826535 40.04999650278903, -75.15946044727582 40.05443774420102, -75.16389663108852 40.057769217280665))",882a134a37fffff,1058.080846597592,46.75219790359559,38.65310243294279,10.987640732461372,81.33636301076662,62167.347040943685,347.1617987582969,98.21101266172683,35.42204446857216,11.550849231162244,907.2896293703442,0.2592435906429488,22.083011906933013
159,"POLYGON ((-75.01089200729156 40.076540773054134, -75.01716165112768 40.07543850551247, -75.01900352178694 40.07099847315216, -75.01457665607441 40.06766101810868, -75.00830799270297 40.06876304754967, -75.00646521468256 40.073202770102945, -75.01089200729156 40.076540773054134))",882a13406dfffff,871.0129431959556,57.37455378278104,38.54874936675208,43.745844864374085,31.195860670318748,58436.89023156899,405.6503172584684,98.07461382379121,69.5075149788346,6.91340152126704,664.6326824812705,0.27993455132231204,41.72548208517146
160,"POLYGON ((-75.15894921665713 40.013364787867104, -75.16520750395573 40.012255309825605, -75.16703315718937 40.00781638600704, -75.16260143138108 40.004487247069626, -75.1563441194776 40.0055964843614, -75.15451755808941 40.01003510130816, -75.15894921665713 40.013364787867104))",882a1348c9fffff,1148.8546913093392,54.899028737032836,50.27651248892838,6.217296513170368,90.80944246992419,35782.69505180539,614.2609861741997,85.0222286336028,39.62868522205364,17.991089887394867,983.7213962448942,0.1209419020023188,68.32629482317668
161,"POLYGON ((-75.11649026521899 39.975630935440265, -75.1227444196685 39.97452423665752, -75.12457256106232 39.97008818989288, -75.12014745389689 39.966759149317895, -75.1138942739921 39.967865608299384, -75.11206522681006 39.97230134762508, -75.11649026521899 39.975630935440265))",882a134f05fffff,185.17877237816492,49.69442332622158,34.00769983881853,77.00056913571092,7.8747364071450265,122017.66672662819,105.3534522656463,92.59663102503843,32.05057573568006,3.6008210666046327,169.4282912656721,0.09873876563398284,16.99831643281099
162,"POLYGON ((-75.19152208843926 39.962329199503614, -75.19777296126992 39.9612186201458, -75.19959361986207 39.956782077154706, -75.19516431262362 39.95345641953282, -75.18891441254236 39.95456675768819, -75.1870928470518 39.95900299463572, -75.19152208843926 39.962329199503614))",882a1348b3fffff,1988.3976443681893,52.359251975299436,22.959475046872665,50.85683490739838,17.931013094175015,42287.305449906184,681.8801153421455,85.03695850928484,93.96531217418436,11.846128888223808,1962.7701231622461,0.5785858398658716,30.99751375717594
163,"POLYGON ((-75.1615551736701 40.02113382815321, -75.167814436641 40.020024109285075, -75.169640147478 40.0155846967055, -75.16520750395573 40.012255309825605, -75.15894921665713 40.013364787867104, -75.15712259731067 40.017803893582986, -75.1615551736701 40.02113382815321))",882a134aa7fffff,714.7954035576496,42.36208320391045,34.83280148494788,4.113683153738821,92.21335552766874,19835.7258741731,383.4392483080579,78.94150114445254,46.814245592157434,2.865651760458574,490.2491266677022,0.1425561105032332,87.42482245013264
164,"POLYGON ((-75.0049996242532 40.1187488794645, -75.01127499047952 40.11764640010594, -75.01311905537038 40.113204061228934, -75.00868866299328 40.10986451179898, -75.00241427908259 40.110966753029466, -75.00056930533684 40.11540878178606, -75.0049996242532 40.1187488794645))",882a134347fffff,1505.5854669257956,44.63627884551389,54.76566830974611,76.7152576657115,5.9754241587467005,88314.76264446003,601.4904142941691,97.72477450623435,9.861346125550503,4.4633236696492835,1309.8384258264748,0.2646718905907502,23.552209360470723
165,"POLYGON ((-75.18007671735337 40.046665302700646, -75.18633898505455 40.04555425344853, -75.18816395839517 40.041113068385165, -75.1837275740291 40.037783239201524, -75.17746628274537 40.0388940471819, -75.17564039951247 40.04333492558542, -75.18007671735337 40.046665302700646))",882a134855fffff,1201.6515791008208,53.49809697059283,29.33303000702521,15.338419372680566,71.39905941609744,55822.9989980209,479.6652764686242,90.5971421337222,61.488036415142375,10.745824417473207,922.0414905272489,0.28323580592353076,64.60368892153922
166,"POLYGON ((-75.00277862491059 40.082082881069894, -75.00904916615544 40.0809809835107, -75.01089200729156 40.076540773054134, -75.00646521468256 40.073202770102945, -75.00019565426625 40.07430442970009, -74.99835190573367 40.07874433017861, -75.00277862491059 40.082082881069894))",882a134317fffff,200.80368172940874,60.81576520437309,31.220894205580695,59.69953178151711,14.009032157619565,81979.80481168495,72.19799417232625,92.43335005905273,36.2620510997716,6.72360010488683,139.2755263314822,0.03020302181460852,29.196928339236653
