hex_index,polygon
882664c801fffff,"POLYGON ((-87.76489340618092 41.89852060848677, -87.7709279409234 41.896708392628916, -87.77156229675974 41.89205596335608, -87.76616327356375 41.88921580470856, -87.76012945912849 41.89102756275123, -87.75949394761369 41.895679937203994, -87.76489340618092 41.89852060848677))"
882664cd6bfffff,"POLYGON ((-87.70782416797549 41.80862971591276, -87.71385006380517 41.806822986226294, -87.714489015342 41.802175636132645, -87.70910322208958 41.799335071787645, -87.70307804569742 41.8011413450424, -87.70243794315212 41.805788639021394, -87.70782416797549 41.80862971591276))"
88266456cbfffff,"POLYGON ((-87.57905420878635 41.655799879034014, -87.58506715317502 41.654004050522225, -87.58571710497772 41.64936538461469, -87.58035525542573 41.64652260616439, -87.5743430300474 41.64831798100074, -87.57369193524333 41.65295658791067, -87.57905420878635 41.655799879034014))"
882664cdedfffff,"POLYGON ((-87.69077151729793 41.76474210967956, -87.69679261725513 41.76293751677583, -87.69743270284258 41.75829265711011, -87.69205283727506 41.755452446804576, -87.68603245596529 41.75725658381647, -87.68539122160756 41.76190138697338, -87.69077151729793 41.76474210967956))"
882664cf51fffff,"POLYGON ((-87.6221051893458 41.84319638282699, -87.62814022184237 41.841392936050966, -87.62878840995714 41.83674360987417, -87.62340271805424 41.8338977883953, -87.61736840896549 41.835700779565634, -87.6167190684045 41.84035004776808, -87.6221051893458 41.84319638282699))"
882664c1e5fffff,"POLYGON ((-87.63718049777479 41.901095003660444, -87.64322228362144 41.899289116187184, -87.64386974125499 41.89463651412266, -87.63847656846363 41.89178985709683, -87.63243550733023 41.89359528834631, -87.63178689430762 41.89824783279281, -87.63718049777479 41.901095003660444))"
882664c859fffff,"POLYGON ((-87.7286743473249 41.90938866455665, -87.73471226762192 41.90757794605354, -87.7353504789025 41.902924892086745, -87.7299519260247 41.900082612178956, -87.72391472760266 41.90189287324192, -87.72327536021545 41.90654587160016, -87.7286743473249 41.90938866455665))"
882664d897fffff,"POLYGON ((-87.65704781264948 41.96653387410503, -87.66309709206901 41.96472508682918, -87.6637434314177 41.96006879266263, -87.6583416501148 41.9572213428716, -87.65229309679147 41.9590296731897, -87.65164559870746 41.96368591020391, -87.65704781264948 41.96653387410503))"
882664cb49fffff,"POLYGON ((-87.78303205152075 41.97789526655646, -87.7890759833173 41.97607982106363, -87.7897095706614 41.97142291484527, -87.78430038595697 41.968581508448416, -87.77825717633098 41.97039649531057, -87.77762242927056 41.975053347147515, -87.78303205152075 41.97789526655646))"
882664d8e9fffff,"POLYGON ((-87.68560743042889 42.011567212051915, -87.69166106799193 42.009755680603305, -87.69230510875765 42.005096854218685, -87.68689667308722 42.00224961573408, -87.68084376206754 42.00406068953165, -87.68019856020747 42.008719459412085, -87.68560743042889 42.011567212051915))"
882664c8c1fffff,"POLYGON ((-87.7229923731728 41.8664875474237, -87.72902499621027 41.86467836680096, -87.72966319656481 41.86002773915935, -87.72426992785682 41.8571863478422, -87.7182380255471 41.85899507141382, -87.71759867124958 41.863645643301176, -87.7229923731728 41.8664875474237))"
882664cce7fffff,"POLYGON ((-87.6129082850081 41.743528094835995, -87.61893081818094 41.7417280136047, -87.61957854990212 41.73708434786795, -87.61420489594107 41.73424082153029, -87.60818308337326 41.736040448008815, -87.607534204194 41.74068405552547, -87.6129082850081 41.743528094835995))"
882664ca83fffff,"POLYGON ((-87.68010478489077 41.88379654659271, -87.68614198990343 41.881989009654255, -87.68678481541605 41.87733739266483, -87.68139159061596 41.87449336924672, -87.67535510832283 41.87630044954655, -87.67471112814256 41.88095200985057, -87.68010478489077 41.88379654659271))"
882664d88dfffff,"POLYGON ((-87.67608158738066 41.99655455296839, -87.6821337719313 41.99474393670626, -87.68277858001481 41.99008595384369, -87.67737236388764 41.987238643911006, -87.6713209057316 41.98904880275325, -87.6706749373407 41.993706728895326, -87.67608158738066 41.99655455296839))"
8826645203fffff,"POLYGON ((-87.77344545804414 41.793388608825765, -87.77946581561639 41.79157904625673, -87.78009785843577 41.786932580962926, -87.77471069417321 41.78409573287259, -87.76869105334944 41.785904838299146, -87.76805786007114 41.790551248906056, -87.77344545804414 41.793388608825765))"
882664d983fffff,"POLYGON ((-87.74675656324962 41.98878267895271, -87.75280389405457 41.98696873695479, -87.75344134916845 41.98231120666587, -87.74803263365756 41.979467673494426, -87.74198602659926 41.98128115723753, -87.74134741133723 41.985938632354156, -87.74675656324962 41.98878267895271))"
8826641b21fffff,"POLYGON ((-87.53510158275827 41.72226292701068, -87.54112552326822 41.72046735654696, -87.5417808874712 41.715824896817686, -87.53641345733244 41.71297806742849, -87.53039023937232 41.71477318428209, -87.5297337290342 41.719415584082775, -87.53510158275827 41.72226292701068))"
882664cd45fffff,"POLYGON ((-87.70115734882829 41.815084019018656, -87.7071844464837 41.81327743401384, -87.70782416797549 41.80862971591276, -87.70243794315212 41.805788639021394, -87.69641156536012 41.807594767630576, -87.69577069256012 41.812242429474296, -87.70115734882829 41.815084019018656))"
882664c13bfffff,"POLYGON ((-87.63523540450937 41.91505469665032, -87.64127912166693 41.91324850097346, -87.6419269738673 41.90859510965344, -87.63653226502389 41.90574797161199, -87.63048927308355 41.907553710986754, -87.62984026480216 41.91220704465247, -87.63523540450937 41.91505469665032))"
882664cb07fffff,"POLYGON ((-87.80495401233338 41.94451193726359, -87.81099238157698 41.94269636838322, -87.81162326634318 41.938041352994446, -87.8062169400058 41.93520196035111, -87.80017929114328 41.93701707057276, -87.79954724826852 41.94167203204378, -87.80495401233338 41.94451193726359))"
882664d9bbfffff,"POLYGON ((-87.74867047419593 41.97481056469056, -87.75471587043289 41.972996933976624, -87.7553529366622 41.96834019165839, -87.74994576613861 41.965497135138676, -87.74390109314513 41.96731030767696, -87.74326286746374 41.97196699485788, -87.74867047419593 41.97481056469056))"
882664cd43fffff,"POLYGON ((-87.68499915067629 41.80655867336957, -87.69102600993578 41.80475314592791, -87.69166726340087 41.800105908313746, -87.68628280846943 41.797264254703805, -87.68025666935289 41.79906932601648, -87.67961426505695 41.80371650701567, -87.68499915067629 41.80655867336957))"
8826641949fffff,"POLYGON ((-87.53706919567242 41.7083360343733, -87.54309121834437 41.70654077086964, -87.54374618509459 41.701899104731154, -87.53838027465837 41.69905276193546, -87.53235897403569 41.70084757190684, -87.531702861833 41.70548917815396, -87.53706919567242 41.7083360343733))"
882664cdc7fffff,"POLYGON ((-87.6632325281527 41.755181007550966, -87.66925386895097 41.75337807048552, -87.66989663110301 41.748733749157616, -87.66451920069392 41.745892421958, -87.65849857917249 41.747694903549274, -87.65785466881549 41.75233916776199, -87.6632325281527 41.755181007550966))"
88266456c1fffff,"POLYGON ((-87.59043009618894 41.65684680231888, -87.59644256660872 41.65505037557985, -87.59709137531941 41.65041165092325, -87.59172885673485 41.647569411702605, -87.58571710497772 41.64936538461469, -87.58506715317502 41.654004050522225, -87.59043009618894 41.65684680231888))"
882664c85bfffff,"POLYGON ((-87.72391472760266 41.90189287324192, -87.7299519260247 41.900082612178956, -87.73059052081607 41.89542998088424, -87.72519307293348 41.89258766631647, -87.71915659631344 41.89439747005464, -87.71851684580601 41.899050045632755, -87.72391472760266 41.90189287324192))"
882664d997fffff,"POLYGON ((-87.73721698407918 41.9737800204617, -87.74326286746374 41.97196699485788, -87.74390109314513 41.96731030767696, -87.73849459483742 41.96446670143638, -87.73244943505358 41.96627926901644, -87.73181005000879 41.97093590080812, -87.73721698407918 41.9737800204617))"
882664ca65fffff,"POLYGON ((-87.75058321762172 41.96084081447272, -87.75662668051194 41.95902749527986, -87.75726335821103 41.95437154130153, -87.75185773180843 41.95152896156569, -87.74581499165903 41.95334182266206, -87.74517715520335 41.957997721538035, -87.75058321762172 41.96084081447272))"
882664c161fffff,"POLYGON ((-87.65898837157873 41.95256547122263, -87.66503571594484 41.95075699230362, -87.66568166120314 41.94610148619322, -87.66028142016877 41.94325451606534, -87.65423480139381 41.94506253810498, -87.65358769809467 41.949717987099184, -87.65898837157873 41.95256547122263))"
882664ca33fffff,"POLYGON ((-87.72199623580042 41.91585265790384, -87.72803536333777 41.914042085558066, -87.7286743473249 41.90938866455665, -87.72327536021545 41.90654587160016, -87.71723695498162 41.90835598654208, -87.71659681458577 41.913009351791715, -87.72199623580042 41.91585265790384))"
882664d8b7fffff,"POLYGON ((-87.68664467514986 41.962143568962794, -87.69269177709853 41.960333422129445, -87.69333502299179 41.95567738021061, -87.68793232558255 41.952831541577254, -87.6818859485877 41.95464123111088, -87.68124154408072 41.95929721652487, -87.68664467514986 41.962143568962794))"
882664cc35fffff,"POLYGON ((-87.63849548298165 41.76703537563953, -87.64451970019223 41.76523332878034, -87.64516515051335 41.760588328899274, -87.63978753236741 41.75774543347539, -87.63376403563447 41.75954702508469, -87.63311743660219 41.7641919673154, -87.63849548298165 41.76703537563953))"
882664ca61fffff,"POLYGON ((-87.73913320538053 41.95981043601616, -87.74517715520335 41.957997721538035, -87.74581499165903 41.95334182266206, -87.740410036992 41.9504986935656, -87.73436681026695 41.95231095009902, -87.7337278151432 41.95696679362088, -87.73913320538053 41.95981043601616))"
882664cd87fffff,"POLYGON ((-87.67182413723368 41.73480237202653, -87.67784236303987 41.732999601999325, -87.67848396651725 41.728356442569314, -87.67310849144263 41.725516110051295, -87.6670909839912 41.72731842464715, -87.66644823329166 41.731961527140065, -87.67182413723368 41.73480237202653))"
882664c12dfffff,"POLYGON ((-87.67237296636482 41.939637718554806, -87.67841789367438 41.937828943274205, -87.67906228776376 41.93317416876042, -87.67366291201338 41.930328226303175, -87.66761870943515 41.93213654463047, -87.66697315790843 41.93679126231566, -87.67237296636482 41.939637718554806))"
882664ccadfffff,"POLYGON ((-87.61957854990212 41.73708434786795, -87.62559988564755 41.735284121317484, -87.62624684721897 41.73064082327102, -87.62087362023851 41.727797809799966, -87.61485300467356 41.72959758156107, -87.61420489594107 41.73424082153029, -87.61957854990212 41.73708434786795))"
882664cb17fffff,"POLYGON ((-87.78396409572922 41.92849665798912, -87.79000151242036 41.9266826097168, -87.79063432740574 41.922028491762134, -87.78523088297146 41.91918847641365, -87.77919418687532 41.92100206640927, -87.77856021465004 41.92565612997741, -87.78396409572922 41.92849665798912))"
882664cd51fffff,"POLYGON ((-87.6688462644539 41.798031598220625, -87.67487288419056 41.79622712801405, -87.67551566848557 41.79158037148747, -87.67013298342935 41.7887381420874, -87.66410708411448 41.79054215643169, -87.66346314946625 41.79518885598593, -87.6688462644539 41.798031598220625))"
882664cb53fffff,"POLYGON ((-87.76394151561487 41.9479024886157, -87.769982559162 41.9460888769528, -87.77061769053493 41.94143365686725, -87.7652129365424 41.9385921032077, -87.75917261487707 41.94040525670178, -87.7585363253543 41.94506042197156, -87.76394151561487 41.9479024886157))"
882664cc05fffff,"POLYGON ((-87.62988247679137 41.78742064144052, -87.63590981394181 41.78561843049779, -87.63655642758428 41.78097227056779, -87.63117685380408 41.778128379357454, -87.6251502380565 41.779930135008236, -87.62450247471875 41.78457623710889, -87.62988247679137 41.78742064144052))"
882664cf15fffff,"POLYGON ((-87.64214892423546 41.823838723034, -87.64818034956382 41.82203483597551, -87.64882621929127 41.81738661004742, -87.64344181527193 41.81454232866984, -87.63741111207028 41.81634576001217, -87.63676409079375 41.8209939283958, -87.64214892423546 41.823838723034))"
882664cab3fffff,"POLYGON ((-87.68871250936893 41.86338412221203, -87.69474658231937 41.861576749270334, -87.69538824423667 41.856926289643845, -87.68999698691198 41.8540832594131, -87.68396363575181 41.85589017575847, -87.68332082015826 41.86054057887839, -87.68871250936893 41.86338412221203))"
882664cf49fffff,"POLYGON ((-87.63632442172917 41.86568554934439, -87.64236162489804 41.8638807350594, -87.64300867452583 41.85923013647218, -87.63761967463391 41.85638440977025, -87.63158319509722 41.858188768103595, -87.6309349918529 41.862839309037966, -87.63632442172917 41.86568554934439))"
882664cf1bfffff,"POLYGON ((-87.61931564088239 41.82175455683438, -87.62534802481991 41.81995187418896, -87.62599619755521 41.81530376360006, -87.62061313775376 41.81245839364918, -87.61458147664726 41.81426062088256, -87.61393215254384 41.81890867342643, -87.61931564088239 41.82175455683438))"
882664c123fffff,"POLYGON ((-87.66286594111459 41.92463575946144, -87.66890941903583 41.922827897972006, -87.6695545771894 41.91817396908058, -87.66415741410809 41.9153279586701, -87.6581146607695 41.91713536343712, -87.65746834596209 41.92178923528443, -87.66286594111459 41.92463575946144))"
882664c105fffff,"POLYGON ((-87.64948272022845 41.937559993699494, -87.6555286134869 41.93575242842374, -87.65617532236065 41.93109776781867, -87.65077729526512 41.92825072976836, -87.64473212744844 41.930057838395705, -87.6440842613182 41.93471244166913, -87.64948272022845 41.937559993699494))"
882664cd21fffff,"POLYGON ((-87.72781279751005 41.78926814834417, -87.73383508956768 41.78746098627839, -87.73447173369968 41.78281474123231, -87.72908723591515 41.779975713886536, -87.72306566201858 41.78178241941286, -87.72242786777726 41.78642860877197, -87.72781279751005 41.78926814834417))"
882664ca43fffff,"POLYGON ((-87.70478428678285 41.95671237532058, -87.71082969440745 41.95490147553564, -87.71147100660076 41.950245743477346, -87.70606806960267 41.947400967260705, -87.70002338614557 41.94921140955693, -87.69938091555134 41.95386708550583, -87.70478428678285 41.95671237532058))"
882664ca1bfffff,"POLYGON ((-87.68574962609974 41.92671083726281, -87.69179213749665 41.92490176673998, -87.69243498207233 41.920247724514496, -87.68703647211736 41.91740280930057, -87.68099468459282 41.919211422796494, -87.68035068318325 41.92386540848064, -87.68574962609974 41.92671083726281))"
882664d817fffff,"POLYGON ((-87.69037259310164 42.01907412013778, -87.69642695728236 42.01726213092257, -87.69707061396723 42.012602882983764, -87.69166106799193 42.009755680603305, -87.68560743042889 42.011567212051915, -87.68496261225596 42.01622640359478, -87.69037259310164 42.01907412013778))"
882664cccbfffff,"POLYGON ((-87.56536142077024 41.75327519528903, -87.5713877773322 41.751477208174556, -87.5720404944627 41.74683298383681, -87.56666800284249 41.74398680581587, -87.560642368785 41.745784338707374, -87.55998850387613 41.750428503790474, -87.56536142077024 41.75327519528903))"
882664562dfffff,"POLYGON ((-87.6662153506194 41.69198437054608, -87.67222831224872 41.690183134513006, -87.67286989420202 41.685542415072874, -87.66749965964071 41.682702988693364, -87.6614874152262 41.684503769683324, -87.6608446881902 41.68914443204368, -87.6662153506194 41.69198437054608))"
882664cddbfffff,"POLYGON ((-87.62430556972113 41.74457151081394, -87.63032762572139 41.74277082935902, -87.63097420989419 41.73812710565163, -87.62559988564755 41.735284121317484, -87.61957854990212 41.73708434786795, -87.61893081818094 41.7417280136047, -87.62430556972113 41.74457151081394))"
882664ca53fffff,"POLYGON ((-87.6838183762902 41.940674851376116, -87.68986281987624 41.93886547122894, -87.69050605643825 41.9342106401381, -87.685106006974 41.93136524571882, -87.67906228776376 41.93317416876042, -87.67841789367438 41.937828943274205, -87.6838183762902 41.940674851376116))"
882664ca87fffff,"POLYGON ((-87.6915363188867 41.88483299969536, -87.69757304102284 41.88302485946949, -87.69821471177828 41.878373186045614, -87.69282081518698 41.875529709229504, -87.68678481541605 41.87733739266483, -87.68614198990343 41.881989009654255, -87.6915363188867 41.88483299969536))"
882664cf0dfffff,"POLYGON ((-87.65637124831869 41.84631996920291, -87.66240484047299 41.84451471430426, -87.66304957070611 41.83986521570749, -87.65766186153476 41.83702102917968, -87.65162899173 41.838825828016326, -87.65098310877943 41.84347526939031, -87.65637124831869 41.84631996920291))"
8826645629fffff,"POLYGON ((-87.65483124874025 41.69094506968743, -87.6608446881902 41.68914443204368, -87.6614874152262 41.684503769683324, -87.65611784783806 41.681663802243186, -87.65010512595246 41.68346398499485, -87.64946125392277 41.688104590026505, -87.65483124874025 41.69094506968743))"
88266452d7fffff,"POLYGON ((-87.72214634688578 41.74642804467557, -87.7281633690373 41.744622421496175, -87.72880000213603 41.73997861197919, -87.72342076107736 41.73714048142133, -87.71740445594853 41.7389456484504, -87.71676667488734 41.7435894021353, -87.72214634688578 41.74642804467557))"
882664c883fffff,"POLYGON ((-87.72682348270746 41.83858711257201, -87.73285225701488 41.83677855600634, -87.7334896811148 41.83212951067056, -87.72809948350192 41.82928907753211, -87.72207142892297 41.83109717720511, -87.72143285226029 41.835746166856715, -87.72682348270746 41.83858711257201))"
882664cac5fffff,"POLYGON ((-87.68767969908859 41.91274918987611, -87.69372027951488 41.910940429215145, -87.69436273246097 41.90628717622299, -87.68896576115412 41.9034427403448, -87.68292590409727 41.905251044057586, -87.68228229501015 41.90990424054411, -87.68767969908859 41.91274918987611))"
882664cad9fffff,"POLYGON ((-87.64861656147256 41.90213574037889, -87.65465786586928 41.900329248710435, -87.65530416802314 41.89567658927902, -87.64991032129258 41.89283047883037, -87.64386974125499 41.89463651412266, -87.64322228362144 41.899289116187184, -87.64861656147256 41.90213574037889))"
882664cb0bfffff,"POLYGON ((-87.78683550774369 41.94995714602086, -87.79287557536215 41.9481423261778, -87.79350839017216 41.943486997215764, -87.7881022957206 41.94064654235648, -87.78206294926964 41.94246090372783, -87.78142897613439 41.94711617837746, -87.78683550774369 41.94995714602086))"
882664caddfffff,"POLYGON ((-87.66005281769652 41.90317532606512, -87.66609364014488 41.90136823029156, -87.66673878672866 41.896715513744375, -87.66134426646667 41.893869950033945, -87.65530416802314 41.89567658927902, -87.65465786586928 41.900329248710435, -87.66005281769652 41.90317532606512))"
882664cdadfffff,"POLYGON ((-87.69935218235355 41.74435966478091, -87.70537016653196 41.74255524022448, -87.70600909546762 41.737911542621205, -87.70063118804299 41.73507232585313, -87.6946139215903 41.736876294560986, -87.69397384486838 41.741519935833125, -87.69935218235355 41.74435966478091))"
88275936b1fffff,"POLYGON ((-87.84030498230973 41.98301332953332, -87.84634646338588 41.98119486125622, -87.84697425084084 41.97653768691126, -87.84156171740219 41.97369903391183, -87.83552095670456 41.97551704280184, -87.83489200909835 41.98017416402559, -87.84030498230973 41.98301332953332))"
882664ca21fffff,"POLYGON ((-87.74772772320502 41.939375703299504, -87.75376853172992 41.93756315388174, -87.75440520616542 41.932908410597875, -87.74900222977831 41.93006627185489, -87.74296214341946 41.93187836337084, -87.74232431131354 41.93653305147892, -87.74772772320502 41.939375703299504))"
882664d991fffff,"POLYGON ((-87.73053088972163 41.98024995237416, -87.7365779837851 41.97843707398476, -87.73721698407918 41.9737800204617, -87.73181005000879 41.97093590080812, -87.72576367997637 41.97274832121022, -87.72512352001543 41.977405319200464, -87.73053088972163 41.98024995237416))"
882664cdbbfffff,"POLYGON ((-87.66235930620645 41.719834872851294, -87.66837609537649 41.718033013571684, -87.66901845614079 41.71339070506931, -87.66364517421619 41.7105503129451, -87.65762910325417 41.71235171702356, -87.65698559604085 41.716993968375064, -87.66235930620645 41.719834872851294))"
882664cdd5fffff,"POLYGON ((-87.64710071770047 41.74665491524191, -87.65312181787495 41.744853033606844, -87.6537661066811 41.74020919470663, -87.64839044307327 41.73736729486082, -87.64237006245277 41.73916872128829, -87.6417246259184 41.743812502716835, -87.64710071770047 41.74665491524191))"
882664c165fffff,"POLYGON ((-87.67043706448018 41.95360392809144, -87.6764839254106 41.9517948438198, -87.67712871253757 41.94713928084487, -87.67172779689797 41.944292858953425, -87.66568166120314 41.94610148619322, -87.66503571594484 41.95075699230362, -87.67043706448018 41.95360392809144))"
882664d985fffff,"POLYGON ((-87.7629875834224 41.99731364393624, -87.76903514982604 41.99549863800227, -87.76967105860464 41.990840631554654, -87.76426056164067 41.987997685799826, -87.75821371869857 41.98981223321161, -87.75757664929081 41.994470184847636, -87.7629875834224 41.99731364393624))"
882664cc19fffff,"POLYGON ((-87.5909328333402 41.776796862252496, -87.59696088141615 41.77499691035077, -87.59761132098772 41.77035135004354, -87.59223486155074 41.76750580027131, -87.58620753585556 41.769305297452334, -87.58555594724936 41.7739507990739, -87.5909328333402 41.776796862252496))"
882664cc45fffff,"POLYGON ((-87.62126168898693 41.80781070776886, -87.6272921489846 41.806008333885224, -87.62793992775819 41.801361014840246, -87.6225583972472 41.798516127635196, -87.61652865957919 41.80031804618516, -87.61587973012512 41.80496530722144, -87.62126168898693 41.80781070776886))"
882664cdd1fffff,"POLYGON ((-87.63570304758427 41.74561378430641, -87.6417246259184 41.743812502716835, -87.64237006245277 41.73916872128829, -87.6369950683238 41.73632627911814, -87.63097420989419 41.73812710565163, -87.63032762572139 41.74277082935902, -87.63570304758427 41.74561378430641))"
882664ca6bfffff,"POLYGON ((-87.72768337888704 41.95877890329266, -87.7337278151432 41.95696679362088, -87.73436681026695 41.95231095009902, -87.72896252774596 41.94946727180214, -87.72291881494436 41.95127892368112, -87.7222786612413 41.955934711597074, -87.72768337888704 41.95877890329266))"
8827593699fffff,"POLYGON ((-87.80404417594644 41.993918890409454, -87.81008906243765 41.99210192226378, -87.810720715489 41.98744411989509, -87.80530864266859 41.98460333953094, -87.79926447813342 41.98641984866344, -87.79863166449424 41.99107759712049, -87.80404417594644 41.993918890409454))"
882664cb1bfffff,"POLYGON ((-87.7658484532193 41.933937304999624, -87.77188756607397 41.932124005725825, -87.77252231031844 41.927469574751676, -87.76711909919545 41.92462849777973, -87.76108070772123 41.926441338964096, -87.7604448060213 41.931095715157184, -87.7658484532193 41.933937304999624))"
882664d8e1fffff,"POLYGON ((-87.69230510875765 42.005096854218685, -87.69835753434667 42.00328517390982, -87.69900079812088 41.99862671285715, -87.69359279712954 41.99577998842074, -87.6875410976524 41.99759121104157, -87.68689667308722 42.00224961573408, -87.69230510875765 42.005096854218685))"
882664cde3fffff,"POLYGON ((-87.68129487259468 41.749771451996324, -87.68731453533007 41.747967770761115, -87.68795538041566 41.74332376094306, -87.68257771079375 41.74048348903094, -87.67655876655955 41.7422867146046, -87.67591677347805 41.74693066769957, -87.68129487259468 41.749771451996324))"
882664cd91fffff,"POLYGON ((-87.64430558866074 41.72523896403822, -87.65032405279354 41.72343784817867, -87.65096832863422 41.71879522848239, -87.64559528703123 41.715953782135976, -87.63957754188046 41.71775444298182, -87.63893211938287 41.722397005135505, -87.64430558866074 41.72523896403822))"
882664cc3bfffff,"POLYGON ((-87.61569019246 41.764950307707494, -87.62171536562532 41.763149462294976, -87.62236311327868 41.75850457796432, -87.61698683632999 41.755660597143546, -87.61096238434389 41.75746098760968, -87.61031348815982 41.762105813790605, -87.61569019246 41.764950307707494))"
882664c185fffff,"POLYGON ((-87.61625979138677 41.885053099496034, -87.62230060812564 41.8832487283351, -87.62294998085586 41.87859703130793, -87.61755969139581 41.87574976347284, -87.61151959957378 41.877553678793284, -87.61086907232774 41.88220531773677, -87.61625979138677 41.885053099496034))"
882664d99dfffff,"POLYGON ((-87.73529959316954 41.98775196884636, -87.74134741133723 41.985938632354156, -87.74198602659926 41.98128115723753, -87.7365779837851 41.97843707398476, -87.73053088972163 41.98024995237416, -87.72989111440022 41.98490737206638, -87.73529959316954 41.98775196884636))"
882664cc97fffff,"POLYGON ((-87.57123687869326 41.71148577021337, -87.5772574799619 41.709688706801096, -87.57790900980412 41.70504686248287, -87.57254108413798 41.70220214066884, -87.56652120387328 41.703998750092516, -87.56586852830355 41.708640535266575, -87.57123687869326 41.71148577021337))"
882664cd89fffff,"POLYGON ((-87.65849857917249 41.747694903549274, -87.66451920069392 41.745892421958, -87.66516234168235 41.74124852583564, -87.65978600899929 41.73840716847437, -87.6537661066811 41.74020919470663, -87.65312181787495 41.744853033606844, -87.65849857917249 41.747694903549274))"
882664ca3dfffff,"POLYGON ((-87.73151926588986 41.930847163386964, -87.73755983825336 41.929035675887256, -87.73819805460005 41.924381410010824, -87.73279685580597 41.92153868711701, -87.72675700589203 41.923349716982024, -87.72611763235462 41.92800392732291, -87.73151926588986 41.930847163386964))"
882664cdd7fffff,"POLYGON ((-87.64237006245277 41.73916872128829, -87.64839044307327 41.73736729486082, -87.64903511005245 41.73272388140802, -87.64366054378446 41.729881951908816, -87.63764088264402 41.73168292324379, -87.6369950683238 41.73632627911814, -87.64237006245277 41.73916872128829))"
882664caa3fffff,"POLYGON ((-87.70964479650445 41.87940782961901, -87.71567982973954 41.87759894018428, -87.71631957338514 41.872947577727054, -87.71092543837294 41.87010516069229, -87.70489112672065 41.871913593148356, -87.70425022852983 41.87656489956526, -87.70964479650445 41.87940782961901))"
882664cdc1fffff,"POLYGON ((-87.65656645701729 41.76162848933686, -87.66258899652121 41.759825696941164, -87.6632325281527 41.755181007550966, -87.65785466881549 41.75233916776199, -87.65183284901318 41.7541415047198, -87.65118816887872 41.75878613685212, -87.65656645701729 41.76162848933686))"
882664cde1fffff,"POLYGON ((-87.68603245596529 41.75725658381647, -87.69205283727506 41.755452446804576, -87.69269330274994 41.75080801199509, -87.68731453533007 41.747967770761115, -87.68129487259468 41.749771451996324, -87.68065325873675 41.75441583018984, -87.68603245596529 41.75725658381647))"
882664d993fffff,"POLYGON ((-87.72576367997637 41.97274832121022, -87.73181005000879 41.97093590080812, -87.73244943505358 41.96627926901644, -87.72704360937263 41.963435113215276, -87.72099796329803 41.96524707574558, -87.72035741897872 41.96990365189611, -87.72576367997637 41.97274832121022))"
882664cc65fffff,"POLYGON ((-87.65076304322243 41.80344351541449, -87.65679134391456 41.80163979201533, -87.65743604960429 41.79699272499656, -87.65205360519666 41.79414943868988, -87.6460260257043 41.79595270641488, -87.64538016945215 41.8005997160683, -87.65076304322243 41.80344351541449))"
882664c8b3fffff,"POLYGON ((-87.73540117813936 41.81818395798185, -87.74142682736382 41.816375569562936, -87.7420630944005 41.81172768419131, -87.73667486381765 41.80888824269266, -87.7306499333968 41.81069617426232, -87.73001251478694 41.81534400412741, -87.73540117813936 41.81818395798185))"
882664d9b7fffff,"POLYGON ((-87.76680496469436 41.969368920892315, -87.77284866260882 41.967554538712854, -87.77348379570694 41.96289810831102, -87.76807639015898 41.96005611477791, -87.76203341470057 41.96187003859374, -87.76139712236588 41.96652641425359, -87.76680496469436 41.969368920892315))"
88275936b7fffff,"POLYGON ((-87.84697425084084 41.97653768691126, -87.85301452025624 41.97471907389382, -87.85364153625281 41.97006226735229, -87.84822944271123 41.96722412675374, -87.84218989324476 41.96904228034862, -87.84156171740219 41.97369903391183, -87.84697425084084 41.97653768691126))"
88266456c5fffff,"POLYGON ((-87.60180617869288 41.657892587889314, -87.60781817465264 41.656095563011114, -87.608465840181 41.65145677985404, -87.60310265296438 41.648615080023454, -87.59709137531941 41.65041165092325, -87.59644256660872 41.65505037557985, -87.60180617869288 41.657892587889314))"
882664ca15fffff,"POLYGON ((-87.70863407011281 41.928781305424074, -87.71467561299023 41.926971026230724, -87.71531614362956 41.922316871676884, -87.70991628843653 41.919473052302195, -87.70387546872044 41.92128287416455, -87.70323378106826 41.92593697267993, -87.70863407011281 41.928781305424074))"
882664cc87fffff,"POLYGON ((-87.59206590180665 41.727507673216856, -87.59808746982324 41.72570910138477, -87.59873710197505 41.7210663457509, -87.59336631273563 41.71822222057924, -87.58734546552422 41.720020338040634, -87.58669468677968 41.72466303499208, -87.59206590180665 41.727507673216856))"
882664c84dfffff,"POLYGON ((-87.76108070772123 41.926441338964096, -87.76711909919545 41.92462849777973, -87.7677542285731 41.91997448884959, -87.76235212357291 41.917133375940594, -87.75631445340689 41.91894575915093, -87.75567816696463 41.92359971319162, -87.76108070772123 41.926441338964096))"
882664cc0dfffff,"POLYGON ((-87.62320655435383 41.79386923346277, -87.62923509162188 41.79206716857747, -87.62988247679137 41.78742064144052, -87.62450247471875 41.78457623710889, -87.61847465927947 41.78637784673898, -87.61782612411659 41.7910243159035, -87.62320655435383 41.79386923346277))"
8826645657fffff,"POLYGON ((-87.60929675298972 41.68677647059436, -87.61531209880582 41.68497822739748, -87.61595940527997 41.68033779584536, -87.61059251060549 41.677495665762216, -87.60457788375021 41.67929345467211, -87.60392943264102 41.683933827899935, -87.60929675298972 41.68677647059436))"
