hex_index,polygon
882a13489dfffff,"POLYGON ((-75.16729632411726 39.97896947953701, -75.17354989041839 39.97785999336334, -75.1753734408901 39.973422901205176, -75.1709443321769 39.97009560174343, -75.16469173971385 39.971204847124326, -75.16286728222777 39.97564163272757, -75.16729632411726 39.97896947953701))"
882a134de1fffff,"POLYGON ((-75.16001977065939 39.89803416721592, -75.16626279323057 39.896926118806874, -75.16808390234047 39.892493799282754, -75.16366289273982 39.88916983442165, -75.15742084080077 39.89027764245621, -75.15559882793158 39.89470965569429, -75.16001977065939 39.89803416721592))"
882a134865fffff,"POLYGON ((-75.22550025231467 40.063307968825306, -75.2317637960297 40.062194246817775, -75.23358518218096 40.057751348496964, -75.22914393623446 40.05442247808472, -75.22288136886324 40.055535957886555, -75.22105907119685 40.059978550273996, -75.22550025231467 40.063307968825306))"
882a134d45fffff,"POLYGON ((-75.15948514626976 39.95567779561559, -75.16573579188571 39.95456903158962, -75.1675591702278 39.95013340726485, -75.1631328090086 39.946806853512975, -75.1568831364019 39.947915376976745, -75.15505885210689 39.95235069472249, -75.15948514626976 39.95567779561559))"
882a134d21fffff,"POLYGON ((-75.19177008241205 39.93349915683485, -75.1980171410852 39.932388937412064, -75.19983666765208 39.92795404659811, -75.19541004144608 39.92462968107259, -75.18916395433311 39.9257396593875, -75.18734352196738 39.93017424430368, -75.19177008241205 39.93349915683485))"
882a13436bfffff,"POLYGON ((-75.01570630202518 40.12098619878722, -75.0219817516212 40.11988311027444, -75.02382490733638 40.1154404614556, -75.01939352273467 40.11210121105944, -75.01311905537038 40.113204061228934, -75.01127499047952 40.11764640010594, -75.01570630202518 40.12098619878722))"
882a134d0dfffff,"POLYGON ((-75.16495612983671 39.94237171861767, -75.17120490607108 39.94126283103347, -75.17302726375539 39.93682787922665, -75.1686017508682 39.93350212138863, -75.16235394700487 39.934610768350886, -75.1605306837593 39.93904541374103, -75.16495612983671 39.94237171861767))"
882aacb2dbfffff,"POLYGON ((-75.17874801968622 39.89470905564236, -75.18499022331008 39.893600040989895, -75.18680946730751 39.88916759942884, -75.18238741181739 39.88584447842619, -75.1761461783784 39.88695325235516, -75.17432603034592 39.89138538797816, -75.17874801968622 39.89470905564236))"
882a1348d5fffff,"POLYGON ((-75.16182175632242 39.99228197517919, -75.16807719492343 39.99117261321185, -75.16990176752682 39.986734849416735, -75.16547180903814 39.98340675427421, -75.15921734491488 39.98451587550869, -75.1573918649045 39.988953332586405, -75.16182175632242 39.99228197517919))"
882a1341a9fffff,"POLYGON ((-75.07054801988644 40.016653959877175, -75.07680852948086 40.015549220637986, -75.07864252687895 40.01111159882776, -75.07421692114904 40.00777902467965, -75.06795738855341 40.00888352486548, -75.06612248479145 40.013320838220835, -75.07054801988644 40.016653959877175))"
882a134f6bfffff,"POLYGON ((-75.11100192105486 39.98894029118256, -75.11725794705242 39.98783371841143, -75.11908711275545 39.98339700096694, -75.11466115874249 39.98006716386334, -75.10840610792944 39.98117349689377, -75.10657603604702 39.98560990673649, -75.11100192105486 39.98894029118256))"
882a134d55fffff,"POLYGON ((-75.14360889675318 39.93793477231748, -75.14985751981665 39.93682709386687, -75.15168168830843 39.93239275507161, -75.14725813876953 39.929066401467985, -75.14101048824918 39.93017383972327, -75.13918541482631 39.93460787174548, -75.14360889675318 39.93793477231748))"
882a134d3dfffff,"POLYGON ((-75.17849229695696 39.923524369640134, -75.18473830879736 39.92241499552511, -75.18655868443398 39.917980900316785, -75.18213395346295 39.91465648527558, -75.17588891299408 39.91576561857276, -75.17406763222613 39.9201994076969, -75.17849229695696 39.923524369640134))"
882a134d47fffff,"POLYGON ((-75.1568831364019 39.947915376976745, -75.1631328090086 39.946806853512975, -75.16495612983671 39.94237171861767, -75.1605306837593 39.93904541374103, -75.15428198388577 39.94015369671936, -75.15245775745818 39.944588525027704, -75.1568831364019 39.947915376976745))"
882a134145fffff,"POLYGON ((-75.06438987301632 40.08770889115863, -75.07065992716893 40.08660358269089, -75.07249725622721 40.08216200397132, -75.0680654401951 40.078826042602216, -75.06179636608567 40.079931111895256, -75.0599581280682 40.08437238170008, -75.06438987301632 40.08770889115863))"
882a134959fffff,"POLYGON ((-75.23620596276423 40.065523363290716, -75.24246958017596 40.064409033237, -75.24429005449565 40.05996582916262, -75.2398478233373 40.056637260863155, -75.23358518218096 40.057751348496964, -75.2317637960297 40.062194246817775, -75.23620596276423 40.065523363290716))"
882a13400dfffff,"POLYGON ((-74.995032274449 40.05874974097383, -75.00129987404908 40.05764855707224, -75.00314252563872 40.053209810555764, -74.99871848406264 40.049872557908394, -74.99245186445043 40.05097350407639, -74.99060830652955 40.055411940593515, -74.995032274449 40.05874974097383))"
882a1341a1fffff,"POLYGON ((-75.07864252687895 40.01111159882776, -75.08490213975915 40.01000649233741, -75.08673517017117 40.00556905092192, -75.08230949413272 40.002237024249, -75.07605085788835 40.003341891548324, -75.07421692114904 40.00777902467965, -75.07864252687895 40.01111159882776))"
882a134953fffff,"POLYGON ((-75.24166824246664 40.052194545192016, -75.24792998106497 40.05108009220533, -75.24974943349851 40.04663755942288, -75.24530805887086 40.04330978518615, -75.23904729588561 40.04442399569362, -75.23722693201695 40.04886622288465, -75.24166824246664 40.052194545192016))"
882a134de5fffff,"POLYGON ((-75.17068471609822 39.90025033316661, -75.17692781464972 39.89914168127459, -75.17874801968622 39.89470905564236, -75.17432603034592 39.89138538797816, -75.16808390234047 39.892493799282754, -75.16626279323057 39.896926118806874, -75.17068471609822 39.90025033316661))"
882a1341e1fffff,"POLYGON ((-75.06504209714872 40.02996803425514, -75.07130448109478 40.028863423547634, -75.07313950668106 40.02442513304831, -75.06871305517868 40.02109176184266, -75.06245164887302 40.022196133558204, -75.06061571653194 40.0266341154394, -75.06504209714872 40.02996803425514))"
882a134aebfffff,"POLYGON ((-75.129196618469 40.043328506793706, -75.13545947853063 40.04222025369081, -75.1372890569115 40.03778011523031, -75.13285668399503 40.0344485373875, -75.12659480106177 40.03555655021279, -75.12476431401905 40.03999638112638, -75.129196618469 40.043328506793706))"
882a13488dfffff,"POLYGON ((-75.18319544447749 39.996719032340096, -75.18945103503914 39.99560845824949, -75.19127379188072 39.99117008155586, -75.18684186630138 39.987842585280504, -75.180587250044 39.98895291821078, -75.1787635851636 39.993390988544554, -75.18319544447749 39.996719032340096))"
882aacb269fffff,"POLYGON ((-75.24493813277532 39.97339678066671, -75.25118937529139 39.97228317420224, -75.25300549466954 39.967845103675714, -75.24857128010514 39.964520944730495, -75.24232100990054 39.96563430892554, -75.24050398205036 39.970072074302934, -75.24493813277532 39.97339678066671))"
882a134149fffff,"POLYGON ((-75.04557807484767 40.09102286108655, -75.05184894672325 40.089918530407935, -75.05368815507404 40.085477081822546, -75.04925740032839 40.08214027314829, -75.04298750894526 40.08324436500538, -75.04114739191844 40.08768550432629, -75.04557807484767 40.09102286108655))"
882a134ae3fffff,"POLYGON ((-75.1372890569115 40.03778011523031, -75.14355101770245 40.03667149527681, -75.14537962871032 40.03223153792764, -75.1409471876536 40.02890050787586, -75.1346862036269 40.03000888741436, -75.13285668399503 40.0344485373875, -75.1372890569115 40.03778011523031))"
882aacb2d5fffff,"POLYGON ((-75.20007941946687 39.899136865626716, -75.20632177298289 39.89802664404561, -75.20813920796907 39.8935935911426, -75.2037151942029 39.89027106537044, -75.1974738106986 39.89138104580236, -75.19565547104996 39.89581379312347, -75.20007941946687 39.899136865626716))"
882a1341abfffff,"POLYGON ((-75.06795738855341 40.00888352486548, -75.07421692114904 40.00777902467965, -75.07605085788835 40.003341891548324, -75.07162616814414 40.00000956703326, -75.06536761226901 40.001113828242204, -75.06353276952007 40.00555065291119, -75.06795738855341 40.00888352486548))"
882a134aa3fffff,"POLYGON ((-75.1508634111015 40.01891300572954, -75.15712259731067 40.017803893582986, -75.15894921665713 40.013364787867104, -75.15451755808941 40.01003510130816, -75.14825934763907 40.01114397284206, -75.1464318200998 40.01558277151541, -75.1508634111015 40.01891300572954))"
882a134a21fffff,"POLYGON ((-75.17172690018229 40.081091773610815, -75.17799390245716 40.07998073379284, -75.17982098298681 40.07553772068168, -75.17538197238224 40.072206054333, -75.16911594808829 40.073316852922446, -75.1672879565205 40.07775955905687, -75.17172690018229 40.081091773610815))"
882a134ad9fffff,"POLYGON ((-75.08642266953915 40.03442514870537, -75.09268521399635 40.033319324183, -75.09451842511878 40.0288804169824, -75.09008999927751 40.02554764253361, -75.083828432291 40.02665322763545, -75.08199431377766 40.031091826574595, -75.08642266953915 40.03442514870537))"
882aacb2a9fffff,"POLYGON ((-75.24014171722457 39.900225817634066, -75.24638339547967 39.899113423267906, -75.24819715407668 39.89467963984762, -75.2437701400828 39.89135855563808, -75.23752943121609 39.8924707080809, -75.2357147670559 39.89690418662436, -75.24014171722457 39.900225817634066))"
882a134361fffff,"POLYGON ((-75.02641405566376 40.1232226096994, -75.03268958817618 40.122118911951915, -75.03453183439505 40.11767595336989, -75.03009945770123 40.11433700226657, -75.02382490733638 40.1154404614556, -75.0219817516212 40.11988311027444, -75.02641405566376 40.1232226096994))"
882a1348c7fffff,"POLYGON ((-75.17511523302161 40.00226780066089, -75.18137172249627 40.00115759164742, -75.18319544447749 39.996719032340096, -75.1787635851636 39.993390988544554, -75.17250807035677 39.994500956534466, -75.17068344029798 39.9989392093113, -75.17511523302161 40.00226780066089))"
882a134801fffff,"POLYGON ((-75.19886269521791 40.04333118142156, -75.2051241374172 40.04221915875054, -75.20694723369397 40.037777849411604, -75.20250979804351 40.03444886902109, -75.19624933180958 40.03556065006923, -75.19442532536289 40.0400016530985, -75.19886269521791 40.04333118142156))"
882a134ad1fffff,"POLYGON ((-75.09451842511878 40.0288804169824, -75.10078007176907 40.02777422506838, -75.1026123153684 40.023335498295786, -75.09818381977391 40.02000327149587, -75.09192315023081 40.02110922385168, -75.09008999927751 40.02554764253361, -75.09451842511878 40.0288804169824))"
882a134301fffff,"POLYGON ((-75.01053266474563 40.10542266044759, -75.01680615015906 40.104320048545055, -75.01864918024286 40.09987837483992, -75.01421963347998 40.096539622961885, -75.00794712973669 40.09764199667372, -75.0061031911895 40.1020833604224, -75.01053266474563 40.10542266044759))"
882a134225fffff,"POLYGON ((-74.97584743236352 40.09092742094652, -74.98211968388658 40.08982687251909, -74.98396537441585 40.0853866169124, -74.9795397206715 40.08204722019968, -74.973268450788 40.083147531157714, -74.97142185311273 40.087587476266066, -74.97584743236352 40.09092742094652))"
882a134339fffff,"POLYGON ((-75.0160626006479 40.0920984369293, -75.02233420625409 40.09099569295757, -75.02417620236731 40.08655468488197, -75.01974750104971 40.08321673053875, -75.01347687646872 40.08431923625732, -75.01163397228339 40.08875993454036, -75.0160626006479 40.0920984369293))"
882a134815fffff,"POLYGON ((-75.19363683093641 40.02779085434541, -75.1998963214821 40.026679314842994, -75.20171930489182 40.02223898274647, -75.19728370731674 40.01891049644665, -75.19102519218232 40.0200217944805, -75.18920129931378 40.02446182025048, -75.19363683093641 40.02779085434541))"
882a134d63fffff,"POLYGON ((-75.17563133402254 39.94458883767789, -75.18188018616831 39.9434793454098, -75.18370163797643 39.93904408736464, -75.17927514361655 39.935718627793804, -75.17302726375539 39.93682787922665, -75.17120490607108 39.94126283103347, -75.17563133402254 39.94458883767789))"
882a134845fffff,"POLYGON ((-75.19600353822304 40.06442905840787, -75.20226783501344 40.063316918432, -75.20409201130573 40.0588744500892, -75.19965280183102 40.05554442815358, -75.19338948192564 40.056656326489225, -75.19156439471223 40.061098488368415, -75.19600353822304 40.06442905840787))"
882a1348a3fffff,"POLYGON ((-75.20742489582503 39.98007163464123, -75.21367778964579 39.97895996695411, -75.21549765301431 39.974522139532446, -75.21106553058549 39.97119628561381, -75.2048136099787 39.97230771173087, -75.20299283868844 39.976745233304385, -75.20742489582503 39.98007163464123))"
882a134f63fffff,"POLYGON ((-75.11908711275545 39.98339700096694, -75.1253422420268 39.98229006230633, -75.12717044236125 39.977853526452016, -75.1227444196685 39.97452423665752, -75.11649026521899 39.975630935440265, -75.11466115874249 39.98006716386334, -75.11908711275545 39.98339700096694))"
882a134329fffff,"POLYGON ((-75.03194164149417 40.10989453119543, -75.03821529262385 40.10879070160371, -75.04005650481967 40.10434840852128, -75.03562497509328 40.101010254597966, -75.02935230546558 40.10211384556888, -75.02751018416562 40.106555829051935, -75.03194164149417 40.10989453119543))"
882a134d17fffff,"POLYGON ((-75.1545525397362 39.91133235011253, -75.16079742814068 39.910224424555416, -75.16261955622201 39.905791431492936, -75.15819770015 39.902466670403804, -75.15195378301406 39.90357435564602, -75.15013075078305 39.90800704226021, -75.1545525397362 39.91133235011253))"
882aacb28dfffff,"POLYGON ((-75.22141503548069 39.9035610697428, -75.22765753709501 39.902449640923294, -75.22947316181566 39.89801597739124, -75.2250471903126 39.89469404787185, -75.21880565853587 39.89580523511651, -75.21698912852575 39.90023859342322, -75.22141503548069 39.9035610697428))"
882a1341edfffff,"POLYGON ((-75.06763340108786 40.03774067288248, -75.07389676295301 40.03663582310657, -75.07573184935039 40.032197044149804, -75.07130448109478 40.028863423547634, -75.06504209714872 40.02996803425514, -75.06320610364185 40.03440650460125, -75.06763340108786 40.03774067288248))"
882a13431dfffff,"POLYGON ((-74.99724615453191 40.095404711409685, -75.00351857465411 40.09430294620667, -75.00536244992959 40.08986207013776, -75.00093481297336 40.08652326938203, -74.99466337432423 40.08762479668563, -74.99281859126161 40.09206536261252, -74.99724615453191 40.095404711409685))"
882a134821fffff,"POLYGON ((-75.22834621632092 40.04220952255879, -75.23460690579736 40.04109591953265, -75.23642721433502 40.0366541808986, -75.23198774426122 40.033326351038205, -75.22572803020947 40.03443971187656, -75.22390681090883 40.03888114473075, -75.22834621632092 40.04220952255879))"
882a134d0bfffff,"POLYGON ((-75.15168168830843 39.93239275507161, -75.15792941572478 39.9312847125019, -75.15975262131926 39.92685055669254, -75.15532900449222 39.9235247500236, -75.14908224925718 39.9246325522614, -75.14725813876953 39.929066401467985, -75.15168168830843 39.93239275507161))"
882a13433dfffff,"POLYGON ((-75.02676382589473 40.09433389672089, -75.03303551430088 40.09323054429444, -75.03487660202194 40.088789226604696, -75.03044690983225 40.085451570923624, -75.02417620236731 40.08655468488197, -75.02233420625409 40.09099569295757, -75.02676382589473 40.09433389672089))"
882a13402dfffff,"POLYGON ((-75.02452706819705 40.05767970872833, -75.03079393746592 40.05657694041852, -75.03263380589394 40.05213775308417, -75.02820771209105 40.048801643500056, -75.02194182227954 40.049904173508466, -75.02010104691655 40.054343051370495, -75.02452706819705 40.05767970872833))"
882a134341fffff,"POLYGON ((-74.99687832199548 40.124293503950796, -75.00315458707941 40.123191395676756, -75.0049996242532 40.1187488794645, -75.00056930533684 40.11540878178606, -74.99429402293332 40.11651065207102, -74.99244807686934 40.120952857991604, -74.99687832199548 40.124293503950796))"
882a134ae9fffff,"POLYGON ((-75.1317992952882 40.05110119992647, -75.1380631327563 40.049992706469155, -75.13989276981765 40.04555207959795, -75.13545947853063 40.04222025369081, -75.129196618469 40.043328506793706, -75.12736607239039 40.04776882612602, -75.1317992952882 40.05110119992647))"
882a134aa5fffff,"POLYGON ((-75.16416199093145 40.028903604989964, -75.17042222985194 40.02779364521824, -75.17224799822334 40.023353743954125, -75.167814436641 40.020024109285075, -75.1615551736701 40.02113382815321, -75.15972849643414 40.02557342256181, -75.16416199093145 40.028903604989964))"
882a134a37fffff,"POLYGON ((-75.16389663108852 40.057769217280665, -75.17016070025491 40.05665890091702, -75.17198760835939 40.05221735250332, -75.16755135736953 40.04888642742273, -75.16128826535 40.04999650278903, -75.15946044727582 40.05443774420102, -75.16389663108852 40.057769217280665))"
882a13406dfffff,"POLYGON ((-75.01089200729156 40.076540773054134, -75.01716165112768 40.07543850551247, -75.01900352178694 40.07099847315216, -75.01457665607441 40.06766101810868, -75.00830799270297 40.06876304754967, -75.00646521468256 40.073202770102945, -75.01089200729156 40.076540773054134))"
882a1348c9fffff,"POLYGON ((-75.15894921665713 40.013364787867104, -75.16520750395573 40.012255309825605, -75.16703315718937 40.00781638600704, -75.16260143138108 40.004487247069626, -75.1563441194776 40.0055964843614, -75.15451755808941 40.01003510130816, -75.15894921665713 40.013364787867104))"
882a134f05fffff,"POLYGON ((-75.11649026521899 39.975630935440265, -75.1227444196685 39.97452423665752, -75.12457256106232 39.97008818989288, -75.12014745389689 39.966759149317895, -75.1138942739921 39.967865608299384, -75.11206522681006 39.97230134762508, -75.11649026521899 39.975630935440265))"
882a1348b3fffff,"POLYGON ((-75.19152208843926 39.962329199503614, -75.19777296126992 39.9612186201458, -75.19959361986207 39.956782077154706, -75.19516431262362 39.95345641953282, -75.18891441254236 39.95456675768819, -75.1870928470518 39.95900299463572, -75.19152208843926 39.962329199503614))"
882a134aa7fffff,"POLYGON ((-75.1615551736701 40.02113382815321, -75.167814436641 40.020024109285075, -75.169640147478 40.0155846967055, -75.16520750395573 40.012255309825605, -75.15894921665713 40.013364787867104, -75.15712259731067 40.017803893582986, -75.1615551736701 40.02113382815321))"
882a134347fffff,"POLYGON ((-75.0049996242532 40.1187488794645, -75.01127499047952 40.11764640010594, -75.01311905537038 40.113204061228934, -75.00868866299328 40.10986451179898, -75.00241427908259 40.110966753029466, -75.00056930533684 40.11540878178606, -75.0049996242532 40.1187488794645))"
882a134855fffff,"POLYGON ((-75.18007671735337 40.046665302700646, -75.18633898505455 40.04555425344853, -75.18816395839517 40.041113068385165, -75.1837275740291 40.037783239201524, -75.17746628274537 40.0388940471819, -75.17564039951247 40.04333492558542, -75.18007671735337 40.046665302700646))"
882a134317fffff,"POLYGON ((-75.00277862491059 40.082082881069894, -75.00904916615544 40.0809809835107, -75.01089200729156 40.076540773054134, -75.00646521468256 40.073202770102945, -75.00019565426625 40.07430442970009, -74.99835190573367 40.07874433017861, -75.00277862491059 40.082082881069894))"
882a134a99fffff,"POLYGON ((-75.10001600349108 40.01556503331067, -75.1062757755883 40.01445871397346, -75.10810699239325 40.010020656524404, -75.10367934416558 40.00668922630815, -75.09742054853407 40.00779530602617, -75.09558842476687 40.012233055547604, -75.10001600349108 40.01556503331067))"
882a134d49fffff,"POLYGON ((-75.14073156969573 39.959002148559215, -75.14698303504389 39.95789435415197, -75.14880828312887 39.953458853793954, -75.14438297164298 39.9501314547388, -75.13813247975246 39.951239008934, -75.13630632599202 39.95567420236434, -75.14073156969573 39.959002148559215))"
882a134357fffff,"POLYGON ((-74.9891279899558 40.10094715955891, -74.99540130784185 40.099845765023524, -74.99724615453191 40.095404711409685, -74.99281859126161 40.09206536261252, -74.98654625521287 40.093166519387374, -74.98470050070057 40.097607262688086, -74.9891279899558 40.10094715955891))"
882a1348c5fffff,"POLYGON ((-75.17772325593613 40.01003538156656, -75.18398072035538 40.00892493145253, -75.18580449936829 40.00448588324793, -75.18137172249627 40.00115759164742, -75.17511523302161 40.00226780066089, -75.17329054557638 40.00670654234324, -75.17772325593613 40.01003538156656))"
882a134b13fffff,"POLYGON ((-75.19861845809757 40.07220252526296, -75.20488373205063 40.071090143569634, -75.20670796481869 40.06664718694277, -75.20226783501344 40.063316918432, -75.19600353822304 40.06442905840787, -75.19417839417754 40.06887170857966, -75.19861845809757 40.07220252526296))"
882a1341adfffff,"POLYGON ((-75.08123505154211 40.0188820442665, -75.08749564133629 40.01777669850865, -75.08932873205276 40.01333876842179, -75.08490213975915 40.01000649233741, -75.07864252687895 40.01111159882776, -75.07680852948086 40.015549220637986, -75.08123505154211 40.0188820442665))"
882a134135fffff,"POLYGON ((-75.0916137151883 40.049971203030175, -75.09787821542253 40.04886489943701, -75.09971154667988 40.04442501542858, -75.09528128590665 40.041091743227355, -75.08901776370026 40.04219780724682, -75.08718352434192 40.046637383009184, -75.0916137151883 40.049971203030175))"
882a134a35fffff,"POLYGON ((-75.1665058585292 40.06554266740208, -75.17277090512037 40.06443210996406, -75.17459787076918 40.05999007324092, -75.17016070025491 40.05665890091702, -75.16389663108852 40.057769217280665, -75.16206875511405 40.062210947010364, -75.1665058585292 40.06554266740208))"
882a134a9dfffff,"POLYGON ((-75.11070434060967 40.01779039315771, -75.11696419163907 40.01668346727838, -75.11879450116444 40.012245102080136, -75.11436586704232 40.00891397047835, -75.10810699239325 40.010020656524404, -75.1062757755883 40.01445871397346, -75.11070434060967 40.01779039315771))"
882aacb2e3fffff,"POLYGON ((-75.23208442311633 39.90577181876758, -75.23832699810677 39.90465978621303, -75.24014171722457 39.900225817634066, -75.2357147670559 39.89690418662436, -75.22947316181566 39.89801597739124, -75.22765753709501 39.902449640923294, -75.23208442311633 39.90577181876758))"
882a134f67fffff,"POLYGON ((-75.12976918059198 39.985619601167755, -75.13602438787142 39.984512056798245, -75.13785168174743 39.98007521369101, -75.13342467490452 39.97674622217416, -75.12717044236125 39.977853526452016, -75.1253422420268 39.98229006230633, -75.12976918059198 39.985619601167755))"
882a134023fffff,"POLYGON ((-75.0193574305511 40.04212937644748, -75.02562234118484 40.041027084664236, -75.02746208491233 40.036588873783224, -75.02303782433442 40.033253264140335, -75.01677389259893 40.03435531777462, -75.014933242646 40.03879321916889, -75.0193574305511 40.04212937644748))"
882a134f21fffff,"POLYGON ((-75.13525191019382 39.972309868148756, -75.14150524600731 39.97120219852576, -75.14333151657485 39.96676602656789, -75.13890535749765 39.96343783129123, -75.13265299578076 39.964545260762335, -75.13082581914638 39.96898112562993, -75.13525191019382 39.972309868148756))"
882a13480bfffff,"POLYGON ((-75.18816395839517 40.041113068385165, -75.19442532536289 40.0400016530985, -75.19624933180958 40.03556065006923, -75.19181288124406 40.03223136878335, -75.18555249032917 40.03334254266123, -75.1837275740291 40.037783239201524, -75.18816395839517 40.041113068385165))"
882a1348a5fffff,"POLYGON ((-75.22072486732463 39.990050733818634, -75.22697880876042 39.98893821849985, -75.22879781942805 39.98449959624869, -75.22436379735299 39.98117379494476, -75.2181108293195 39.98228606840279, -75.21629091006045 39.98672438499322, -75.22072486732463 39.990050733818634))"
882a134d15fffff,"POLYGON ((-75.1571521523672 39.91909108387054, -75.16339801231571 39.91798291792181, -75.16522019790054 39.91354943506004, -75.16079742814068 39.910224424555416, -75.1545525397362 39.91133235011253, -75.15272944964906 39.915765526533846, -75.1571521523672 39.91909108387054))"
882a134851fffff,"POLYGON ((-75.16937820786046 40.044445367395284, -75.17564039951247 40.04333492558542, -75.17746628274537 40.0388940471819, -75.17303088400391 40.035563917395095, -75.1667696688564 40.03667411814737, -75.16494287604812 40.04111468971184, -75.16937820786046 40.044445367395284))"
882a134a8bfffff,"POLYGON ((-75.11330254637033 40.025560867262016, -75.11956337405793 40.024453701472765, -75.12139374282397 40.02001484762629, -75.11696419163907 40.01668346727838, -75.11070434060967 40.01779039315771, -75.10887306420935 40.02222893926281, -75.11330254637033 40.025560867262016))"
882a134a89fffff,"POLYGON ((-75.1159016100893 40.033332078607884, -75.12216341471311 40.032224672832, -75.12399384265163 40.0277853304137, -75.11956337405793 40.024453701472765, -75.11330254637033 40.025560867262016, -75.11147121044263 40.029999901946745, -75.1159016100893 40.033332078607884))"
882a1348b7fffff,"POLYGON ((-75.2022031847959 39.96454452582567, -75.20845413246464 39.963433341201544, -75.21027388384344 39.958996492345605, -75.2058435948685 39.95567113394643, -75.19959361986207 39.956782077154706, -75.19777296126992 39.9612186201458, -75.2022031847959 39.96454452582567))"
882aacb285fffff,"POLYGON ((-75.22947316181566 39.89801597739124, -75.2357147670559 39.89690418662436, -75.23752943121609 39.8924707080809, -75.23310339548716 39.889149325327374, -75.22686275972283 39.89026087438368, -75.2250471903126 39.89469404787185, -75.22947316181566 39.89801597739124))"
882aacb243fffff,"POLYGON ((-75.22095520390098 39.96121000292689, -75.22720532740728 39.96009784938002, -75.22902320802413 39.955660878710795, -75.22459187272496 39.95233636707184, -75.21834272143055 39.95344827885321, -75.21652393332492 39.957884944006786, -75.22095520390098 39.96121000292689))"
882a13484dfffff,"POLYGON ((-75.1879131955586 40.06998348210966, -75.19417839417754 40.06887170857966, -75.19600353822304 40.06442905840787, -75.19156439471223 40.061098488368415, -75.18530017334356 40.06221002039532, -75.18347411833776 40.06665236393249, -75.1879131955586 40.06998348210966))"
882a134309fffff,"POLYGON ((-75.00241427908259 40.110966753029466, -75.00868866299328 40.10986451179898, -75.01053266474563 40.10542266044759, -75.0061031911895 40.1020833604224, -74.99982978931345 40.103185363601035, -74.99798487906232 40.10762690482481, -75.00241427908259 40.110966753029466))"
882a134f69fffff,"POLYGON ((-75.1135985906936 39.99670782362916, -75.11985559215303 39.9956010110407, -75.12168481701462 39.99116380465084, -75.11725794705242 39.98783371841143, -75.11100192105486 39.98894029118256, -75.10917178965983 39.99337718997839, -75.1135985906936 39.99670782362916))"
882a134adbfffff,"POLYGON ((-75.083828432291 40.02665322763545, -75.09008999927751 40.02554764253361, -75.09192315023081 40.02110922385168, -75.08749564133629 40.01777669850865, -75.08123505154211 40.0188820442665, -75.07940099355262 40.023320154679354, -75.083828432291 40.02665322763545))"
882aacb259fffff,"POLYGON ((-75.19959361986207 39.956782077154706, -75.2058435948685 39.95567113394643, -75.20766329014826 39.95123477448731, -75.20323391738262 39.9479096640774, -75.19698491476282 39.94902036594684, -75.19516431262362 39.95345641953282, -75.19959361986207 39.956782077154706))"
882a13435bfffff,"POLYGON ((-74.97030641013737 40.10424938399214, -74.97658054097069 40.103148969094434, -74.97842726725702 40.098708048660974, -74.97400077034972 40.09536785375591, -74.96772762180099 40.0964680312472, -74.96587998797848 40.10090864101818, -74.97030641013737 40.10424938399214))"
882a134f6dfffff,"POLYGON ((-75.12428337840981 39.99893134626316, -75.13054045815643 39.997823927616835, -75.13236877616782 39.9933864138113, -75.12794092138495 39.99005662603572, -75.12168481701462 39.99116380465084, -75.11985559215303 39.9956010110407, -75.12428337840981 39.99893134626316))"
882a134d01fffff,"POLYGON ((-75.16235394700487 39.934610768350886, -75.1686017508682 39.93350212138863, -75.17042405125461 39.92906765915463, -75.16599945308735 39.92574215027544, -75.15975262131926 39.92685055669254, -75.15792941572478 39.9312847125019, -75.16235394700487 39.934610768350886))"
882a134159fffff,"POLYGON ((-75.02970012425155 40.07323299272671, -75.03596895327439 40.07212974758525, -75.03780894613575 40.067689584104045, -75.03338101772256 40.06435297519014, -75.02711316871661 40.065455981877626, -75.02527226821002 40.069895835901086, -75.02970012425155 40.07323299272671))"
882a13488bfffff,"POLYGON ((-75.16990176752682 39.986734849416735, -75.17615630794249 39.98562512237342, -75.17797991565304 39.9811875410894, -75.17354989041839 39.97785999336334, -75.16729632411726 39.97896947953701, -75.16547180903814 39.98340675427421, -75.16990176752682 39.986734849416735))"
882a134185fffff,"POLYGON ((-75.05986205584759 40.01442497102082, -75.06612248479145 40.013320838220835, -75.06795738855341 40.00888352486548, -75.06353276952007 40.00555065291119, -75.05727331765952 40.006654546871985, -75.05543750785155 40.011091551594355, -75.05986205584759 40.01442497102082))"
882a134b33fffff,"POLYGON ((-75.22812000080044 40.071080714237155, -75.23438452113649 40.06996674994653, -75.23620596276423 40.065523363290716, -75.2317637960297 40.062194246817775, -75.22550025231467 40.063307968825306, -75.22367789881532 40.06775104955651, -75.22812000080044 40.071080714237155))"
882a134d2dfffff,"POLYGON ((-75.19437706908408 39.941259392430716, -75.20062509959284 39.94014893182309, -75.20244468246656 39.93571355138505, -75.1980171410852 39.932388937412064, -75.19177008241205 39.93349915683485, -75.18994959338612 39.937934231383295, -75.19437706908408 39.941259392430716))"
882a134029fffff,"POLYGON ((-75.01383426041525 40.05544521221937, -75.02010104691655 40.054343051370495, -75.02194182227954 40.049904173508466, -75.01751671785986 40.046567766113874, -75.01125091089969 40.04766968887596, -75.00940922892107 40.05210825708756, -75.01383426041525 40.05544521221937))"
